Proposal,File_No,State,District,Tehsil,Date_1,Date_2,Category,Company,Status
SIA/KA/NCP/60247/2016,SEIAA 170 CON 2016,Karnataka,Bangalore Urban,Bangalore East,Date of Submission for TOR: ,Date of Submission for EC: 09 Nov 2016 ,INFRA-1,M/S. AMRUTHA RAMA CONSTRUCTIONS PVT LTD.,Rejection Letter Granted
SIA/KA/MIN/270207/2022,SEIAA 207 MIN 2022,Karnataka,Belgaum,Belgaum,Date of Submission for EC: 08 Jun 2022 ,Date of Ec Granted : 29 Jul 2022,Non-Coal Mining,M/S. UNITY ASSOCIATES,EC Granted
SIA/KA/NCP/57390/2016,,Karnataka,Mysore,Mysore,Date of Submission for TOR: ,Date of Submission for EC: 12 Jul 2016 ,INFRA-1,PUBLIC WORK AND PORT INLAND,Delisted
SIA/KA/MIN/70634/2017,SEIAA 85 MIN 2017,Karnataka,Chikmagalur,Sringeri,Date of Submission for EC: 30 Oct 2017 ,Date of Ec Granted : 12 Jan 2018,Non-Coal Mining,SRI H A MOHAMMED RAFIQUE,EC Granted
SIA/KA/MIN/41777/2016,SEIAA 61 MIN 2016,Rajasthan,Jodhpur,Jodhpur,Date of Submission for TOR: ,Date of Submission for EC: 20 Jan 2016 ,Non-Coal Mining,G A HAMZA,TransferToDEIAA
SIA/KA/MIN/1030/2015,SEIAA 945 MIN 2015,Karnataka,Ramanagara,Ramanagar,Date of Submission for EC: 11 Aug 2015 ,Date of Ec Granted : 16 Jan 2016,Non-Coal Mining,L SRINIVAS,EC Granted
SIA/KA/MIN/997/2015,seiaa 925 min 2015,Karnataka,Chikkaballapura,Chikkaballapura,Date of Submission for EC: 10 Aug 2015 ,Date of Ec Granted : 28 Oct 2015,Non-Coal Mining,MADHUMALATHI,EC Granted
SIA/KA/MIN/42836/2016,,Karnataka,Dakshina Kannada,Mangalore,Date of Submission for TOR: ,Date of Submission for EC: 01 Feb 2016 ,Non-Coal Mining,CHAIRMAN,Delisted
SIA/KA/MIN/42838/2016,,Karnataka,Dakshina Kannada,Mangalore,Date of Submission for TOR: ,Date of Submission for EC: 01 Feb 2016 ,Non-Coal Mining,CHAIRMAN,Delisted
SIA/KA/MIN/42839/2016,,Karnataka,Dakshina Kannada,Mangalore,Date of Submission for TOR: ,Date of Submission for EC: 01 Feb 2016 ,Non-Coal Mining,CHAIRMAN,Delisted
SIA/KA/MIN/42842/2016,,Karnataka,Dakshina Kannada,Mangalore,Date of Submission for TOR: ,Date of Submission for EC: 01 Feb 2016 ,Non-Coal Mining,CHAIRMAN,Delisted
SIA/KA/MIN/42843/2016,,Karnataka,Dakshina Kannada,Mangalore,Date of Submission for TOR: ,Date of Submission for EC: 01 Feb 2016 ,Non-Coal Mining,CHAIRMAN,Delisted
SIA/KA/IND2/123660/2019,SEIAA 09 IND 2019,Karnataka,Ramanagara,Kanakapura,Date of Submission for TOR: ,Date of Submission for EC: 04 Nov 2019 ,Industrial Projects - 2,MS. ANTHEM BIOSCIENCES PVT. LTD,Delisted
SIA/KA/MIN/45933/2019,SEIAA 765 MIN 2019,Karnataka,Udupi,Udupi,Date of Submission for TOR: ,Date of Submission for EC: 06 Nov 2019 ,Non-Coal Mining,SRI. UMESH HEGDE,Delisted
SIA/KA/NCP/51561/2016,SEIAA 49 CON 2016,Karnataka,Bangalore Urban,Bangalore North,Date of Submission for EC: 12 Mar 2016 ,Date of Ec Granted : 02 Aug 2016,INFRA-1,MSU VENTURES,EC Granted
SIA/KA/MIN/44663/2019,SEIAA 727 MIN 2019,Karnataka,Tumkur,Sira,Date of Submission for EC: 14 Oct 2019 ,Date of Ec Granted : 16 Jan 2020,Non-Coal Mining,SRI.L MURALI KRISHNACHAR S/O LATE LAKSHMINARAYANACHAR,EC Granted
SIA/KA/MIS/122963/2019,,Karnataka,Bangalore Urban,Bangalore East,Date of Submission for TOR: ,Date of Submission for EC: 24 Oct 2019 ,INFRA-2,M/S. JAGANMAYI INFRA SOLUTIONS PRIVATE LIMITED.,Delisted
SIA/KA/MIN/156933/2020,SEIAA 172 MIN 2020,Karnataka,Tumkur,Madhugiri,Date of Submission for EC: 10 Jun 2020 ,Date of Ec Granted : 12 Aug 2020,Non-Coal Mining,SRI P KODANDARAMU,EC Granted - Processed offline
SIA/KA/IND2/20373/2016,SEIAA 39 IND 2016,Karnataka,Bangalore Urban,Bangalore South,Date of Submission for EC: 14 Sep 2017 ,Date of Ec Granted : 28 Oct 2017,Industrial Projects - 2,AMRUT DISTILLERIES PVT LTD,EC Granted
SIA/KA/MIN/70785/2017,SEIAA 88 MIN 2017,Karnataka,Bellary,Hadagalli,Date of Submission for EC: 04 Nov 2017 ,Date of Ec Granted : 23 Mar 2018,Non-Coal Mining,SRI V R MANNANGI,EC Granted
SIA/KA/MIN/70897/2017,,Karnataka,Ramanagara,Magadi,Date of Submission for TOR: ,Date of Submission for EC: 12 Nov 2017 ,Non-Coal Mining,“ BUILDING STONE (M-SAND) QUARRY ”    OF  SRI.K.P BRUNGEESH.,Delisted
SIA/KA/MIN/46091/2019,SEIAA 782 MIN 2019,Karnataka,Dakshina Kannada,Puttur,Date of Submission for EC: 08 Nov 2019 ,Date of Ec Granted : 05 Feb 2020,Non-Coal Mining,SRI. RAMAKRISHNA NAIK,EC Granted
SIA/KA/NCP/57888/2016,SEIAA 117 CON 2016,Karnataka,Bangalore Urban,Bangalore East,Date of Submission for EC: 29 Jul 2016 ,Date of Ec Granted : 18 Oct 2016,INFRA-1,MS SBR GROUP,EC Granted
SIA/KA/NCP/57196/2016,SEIAA 110 CON 2016,Karnataka,Udupi,Udupi,Date of Submission for EC: 06 Jul 2016 ,Date of Ec Granted : 25 Jan 2017,INFRA-1,VINIT S AMIN,EC Granted
SIA/KA/MIN/164852/2020,SEIAA 263 MIN 2020,Karnataka,Hassan,Arasikere,Date of Submission for EC: 23 Jul 2020 ,Date of Ec Granted : 03 Sep 2020,Non-Coal Mining,SRI.  NANJUNDA BOVI,EC Granted - Processed offline
SIA/KA/MIN/78315/2018,,Karnataka,Kolar,Malur,Date of Submission for TOR: ,Date of Submission for EC: 08 Sep 2018 ,Non-Coal Mining,"KITTAPPA.C ,  MANJUNATH.B AND MANJUNATH",Delisted
SIA/KA/NCP/63861/2017,SEIAA 68 CON 2017,Karnataka,Bangalore Urban,Bangalore East,Date of Submission for EC: 10 Apr 2017 ,Date of Ec Granted : 28 Apr 2017,INFRA-1,VARIN INFRA PROJECTS PRIVATE LIMITED,EC Granted
SIA/KA/IND2/19116/2016,,Karnataka,Ramanagara,Kanakapura,Date of Submission for TOR: ,Date of Submission for EC: 12 Apr 2017 ,Industrial Projects - 2,MS SNEHA INDUSTRIES,Delisted
SIA/KA/NCP/63933/2017,,Karnataka,Bangalore Urban,Bangalore South,Date of Submission for TOR: ,Date of Submission for EC: 12 Apr 2017 ,INFRA-1,KARNATAKA POLICE HOUSING AND INFRASTRUCTURE DEVELOPMENT CORPORATION LIMITED,Delisted
SIA/KA/NCP/73587/2018,SEIAA 54 CON 2018,Karnataka,Bangalore Urban,Bangalore North,Date of Submission for EC: 20 Mar 2018 ,Date of Ec Granted : 15 Jun 2018,INFRA-1,DEVELOPMENT OF RESIDENTIAL APARTMENT BY  SRI R RAJASEKHAR REDDY,EC Granted
SIA/KA/NCP/73645/2018,,Karnataka,Bangalore Urban,Bangalore South,Date of Submission for TOR: ,Date of Submission for EC: 23 Mar 2018 ,INFRA-1,BANGALORE DEVELOPMENT AUTHORITY BDA,Delisted
SIA/KA/NCP/73696/2018,SEIAA 57 CON 2018,Karnataka,Bangalore Urban,Bangalore North,Date of Submission for EC: 26 Mar 2018 ,Date of Ec Granted : 31 May 2018,INFRA-1,CASA GRANDE GARDEN CITY BUILDERS PRIVATE LIMITED,EC Granted
SIA/KA/MIN/74888/2018,SEIAA 36 MIN 2018,Karnataka,kalaburagi,Chitapur,Date of Submission for EC: 07 May 2018 ,Date of Ec Granted : 28 Jul 2018,Non-Coal Mining,ASSISTANCE EXECUTIVE ENGINEER KRIDL KALABURAGI,EC Granted
SIA/KA/NCP/67006/2017,,Karnataka,Bangalore Rural,Nelamangala,Date of Submission for TOR: ,Date of Submission for EC: 27 Jul 2017 ,INFRA-1,CPWD KARNATAKA,Delisted
SIA/KA/NCP/93308/2019,SEIAA 19 CON 2019,Karnataka,Bangalore Urban,Bangalore South,Date of Submission for TOR: ,Date of Submission for EC: 29 Jan 2019 ,INFRA-1,MS ESTEEM ALCHEMY,Rejected - Processed offline
SIA/KA/MIN/3102/2015,SEIAA 1379 MIN 2015,Karnataka,kalaburagi,Chitapur,Date of Submission for EC: 04 Nov 2015 ,Date of Ec Granted : 08 Jan 2016,Non-Coal Mining,SIDDRAM REDDY,EC Granted
SIA/KA/MIN/1996/2015,SEIAA 1119 MIN 2015,Karnataka,Bangalore Urban,Bangalore South,Date of Submission for EC: 10 Sep 2015 ,Date of Ec Granted : 01 Jan 2016,Non-Coal Mining,HEMALATHA,EC Granted
SIA/KA/MIN/186562/2020,SEIAA 384 MN 2020,Karnataka,Chitradurga,Molakalmuru,Date of Submission for TOR: ,Date of Submission for EC: 04 Dec 2020 ,Non-Coal Mining,SRI. CHANNAKESHAVA. O,Delisted
SIA/KA/MIS/58901/2020,SEIAA 47 CON 2020,Karnataka,Bangalore Urban,Anekal,Date of Submission for EC: 05 Dec 2020 ,Date of Ec Granted : 01 Aug 2022,INFRA-2,M/S. JAGANMAYI REGENCY PARK PRIVATE LIMITED,EC Granted
SIA/KA/MIN/145770/2020,SEIAA 109 MIN 2020,Karnataka,Bagalkot,Badami,Date of Submission for EC: 27 Feb 2020 ,Date of Ec Granted : 12 Aug 2020,Non-Coal Mining,SRI. VEERANAGOUDA R PATIL,EC Granted - Processed offline
SIA/KA/MIN/43013/2019,SEIAA 654 MIN 2019,Karnataka,Bidar,Bidar,Date of Submission for EC: 17 Sep 2019 ,Date of Ec Granted : 03 Aug 2020,Non-Coal Mining,SRI. VIJAYAKUMAR,EC Granted - Processed offline
SIA/KA/MIN/43161/2019,,Karnataka,Chikkaballapura,Chikkaballapura,Date of Submission for TOR: ,Date of Submission for EC: 20 Sep 2019 ,Non-Coal Mining,SRI. S. G. GANGARAJU,Delisted
SIA/KA/MIN/43162/2019,SEIAA 683 MIN 2019,Karnataka,Chikkaballapura,Chikkaballapura,Date of Submission for EC: 20 Sep 2019 ,Date of Ec Granted : 13 Dec 2019,Non-Coal Mining,SRI. S. A. NARAYANA SWAMY,EC Granted - Processed offline
SIA/KA/NCP/30898/2017,SEIAA 28 CON 2019,Karnataka,Bangalore Urban,Bangalore East,Date of Submission for EC: 12 Feb 2019 ,Date of Ec Granted : 18 Jun 2019,INFRA-1,EMBASSY PROPERTY DEVELOPMENTS PVT LTD,EC Granted
SIA/KA/MIN/271662/2022,SEIAA 325 MIN 2022,Karnataka,Belgaum,Khanapur,Date of Submission for EC: 11 Jul 2022 ,Date of Ec Granted : 23 Aug 2022,Non-Coal Mining,SANTOSHKUMAR PATIL,EC Granted
SIA/KA/MIN/31188/2015,SEIAA 1186 MIN 2015,Karnataka,kalaburagi,Chitapur,Date of Submission for EC: 21 Sep 2015 ,Date of Ec Granted : 01 Dec 2015,Non-Coal Mining,DISTRICT SAND MONITORING COMMITTEE KALABURAGI,EC Granted
SIA/KA/MIN/31192/2015,SEIAA 1184 MIN 2015,Karnataka,kalaburagi,Chitapur,Date of Submission for EC: 21 Sep 2015 ,Date of Ec Granted : 01 Dec 2015,Non-Coal Mining,DISTRICT SAND MONITORING COMMITTEE KALABURAGI,EC Granted
SIA/KA/MIS/31226/2015,SEIAA  150 CON 2015,Karnataka,Bangalore Urban,Bangalore East,Date of Submission for EC: 28 Sep 2015 ,Date of Ec Granted : 15 Dec 2015,INFRA-2,DSR INFRASTRUCTURE PVTLTD,EC Granted
SIA/KA/NCP/52976/2016,,Karnataka,Bangalore Urban,Bangalore North,Date of Submission for TOR: ,Date of Submission for EC: 03 May 2016 ,INFRA-1,BHARAT ELECTRONICS LIMITED,WithdrawEC
SIA/KA/MIN/20876/2016,SEIAA 163 MIN 2016,Karnataka,Bagalkot,Mudhol,Date of Submission for EC: 02 Nov 2017 ,Date of Ec Granted : 09 Mar 2018,Non-Coal Mining,MALAPRABHA MINING INDUSTRIES PVT LTD,EC Granted
SIA/KA/IND2/26250/2018,SEIAA 35 IND (VIOL) 2018,Karnataka,Bidar,Bidar,Date of Submission for EC: 20 Aug 2019 ,Date of Ec Granted : 13 Mar 2020,Industrial Projects - 2,VIVIMED LABS LIMITED,EC Granted - Processed offline
SIA/KA/MIN/71446/2017,SEIAA 113 MIN 2017,Karnataka,Hassan,Sakaleshpur,Date of Submission for EC: 06 Dec 2017 ,Date of Ec Granted : 16 Feb 2018,Non-Coal Mining,SRI SYED HAFFEZ,EC Granted
SIA/KA/MIN/2874/2015,SEIAA 1239 MIN 2015,Karnataka,kalaburagi,Chincholi,Date of Submission for EC: 07 Oct 2015 ,Date of Ec Granted : 10 Dec 2015,Non-Coal Mining,KONDA NAGESHWAR RAO,EC Granted
SIA/KA/MIN/2911/2015,SEIAA 1249 MIN 2015,Karnataka,Hassan,Hassan,Date of Submission for EC: 08 Oct 2015 ,Date of Ec Granted : 10 Dec 2015,Non-Coal Mining,RANGASWAMY,EC Granted
SIA/KA/NCP/59632/2016,SEIAA 155 CON 2016,Karnataka,Mysore,Mysore,Date of Submission for EC: 12 Oct 2016 ,Date of Ec Granted : 22 Dec 2016,INFRA-1,ISKCON BANGALORE SOCIETY,EC Granted
SIA/KA/IND2/158853/2020,SEIAA 36 IND 2020,Karnataka,Bidar,Bidar,Date of Submission for EC: 07 Jul 2020 ,Date of Ec Granted : 28 Aug 2020,Industrial Projects - 2,M/S. SAI LIFE SCIENCES LIMITED,EC Granted - Processed offline
SIA/KA/MIN/52461/2016,SEIAA 153 MIN 2016,Karnataka,Udupi,Udupi,Date of Submission for TOR: ,Date of Submission for EC: 05 Apr 2016 ,Non-Coal Mining,UDUPI DSMC,Rejection Letter Granted
SIA/KA/MIN/185112/2020,SEIAA 354 MN 2020,Karnataka,Gadag,Nargund,Date of Submission for EC: 26 Nov 2020 ,Date of Ec Granted : 13 Aug 2021,Non-Coal Mining,SRI. PRAVEEN. S. GADI,EC Granted - Processed offline
SIA/KA/MIN/224774/2021,SEIAA 386 MIN 2021,Karnataka,Bangalore Rural,Nelamangala,Date of Submission for EC: 14 Aug 2021 ,Date of Ec Granted : 14 Jun 2022,Non-Coal Mining,SRI D. SHANKARAPPA,EC Granted
SIA/KA/MIN/52463/2016,SEIAA 154 MIN 2016,Karnataka,Udupi,Udupi,Date of Submission for EC: 05 Apr 2016 ,Date of Ec Granted : 11 Apr 2016,Non-Coal Mining,UDUPI DSMC,EC Granted
SIA/KA/IND2/175836/2020,SEIAA 19 IND 2021,Karnataka,Chikkaballapura,Chikkaballapura,Date of Submission for EC: 19 Jul 2021 ,Date of Ec Granted : 28 Sep 2021,Industrial Projects - 2,MS PMAARS BIOSCIENCES,EC Granted - Processed offline
SIA/KA/MIN/125130/2019,SEIAA 779 MIN 2019,Karnataka,Dharwad,Kalghatgi,Date of Submission for EC: 13 Nov 2019 ,Date of Ec Granted : 06 Feb 2020,Non-Coal Mining,SMT. ROOPA S.  GOKUL,EC Granted
SIA/KA/MIN/32959/2015,SEIAA 1468 MIN 2015,Karnataka,Hassan,Arakalgud,Date of Submission for EC: 19 Nov 2015 ,Date of Ec Granted : 23 Mar 2016,Non-Coal Mining,PUTTASWAMY GOWDA,EC Granted
SIA/KA/MIN/2928/2015,SEIAA 1244 MIN 2015,Karnataka,kalaburagi,Sedam,Date of Submission for EC: 09 Oct 2015 ,Date of Ec Granted : 10 Dec 2015,Non-Coal Mining,SRI SHARANABASAPPA,EC Granted
SIA/KA/MIN/2389/2015,SEIAA 1180 MIN 2015,Karnataka,Koppal,Gangawati,Date of Submission for EC: 22 Sep 2015 ,Date of Ec Granted : 03 Dec 2015,Non-Coal Mining,SRI KALYANAM JAYADEEP,EC Granted
SIA/KA/MIN/1175/2015,SEIAA 1035 MIN 2015,Karnataka,Chitradurga,Chitradurga,Date of Submission for EC: 27 Aug 2015 ,Date of Ec Granted : 17 Nov 2015,Non-Coal Mining,Global Environment & Mining Services,EC Granted
SIA/KA/MIN/139719/2020,SEIAA 68 MIN 2020,Karnataka,Vijayapura,No Data,Date of Submission for EC: 30 Jan 2020 ,Date of Ec Granted : 04 Aug 2020,Non-Coal Mining,SRI.  SIDDANNA S. TUMBARAMATTI,EC Granted - Processed offline
SIA/KA/MIN/145394/2020,SEIAA 112 MIN 2020,Karnataka,Koppal,Yelbarga,Date of Submission for EC: 28 Feb 2020 ,Date of Ec Granted : 20 Aug 2020,Non-Coal Mining,"GREY GRANOTE QUARRY OF M/S. PRAJASHREE INTERNATIONAL PVT. LTD.,",EC Granted - Processed offline
SIA/KA/MIN/94964/2019,SEIAA 154 MIN 2019,Karnataka,Davanagere,Harihar,Date of Submission for TOR: ,Date of Submission for EC: 08 Feb 2019 ,Non-Coal Mining,ASHOK M,Delisted
SIA/KA/IND2/31141/2018,SEIAA 44 IND 2018,Karnataka,Bidar,Bidar,Date of Submission for EC: 08 Feb 2019 ,Date of Ec Granted : 03 Jun 2019,Industrial Projects - 2,VIVIMED LABS LIMITED,EC Granted
SIA/KA/MIN/95094/2019,SEIAA 152 MIN 2019,Karnataka,Bagalkot,Badami,Date of Submission for EC: 09 Feb 2019 ,Date of Ec Granted : 12 Jun 2019,Non-Coal Mining,SRI ANNASAHEB Y HANCHINAMANI,EC Granted
SIA/KA/MIN/31173/2019,,Karnataka,Koppal,Yelbarga,Date of Submission for TOR: ,Date of Submission for EC: 11 Feb 2019 ,Non-Coal Mining,SRI YASHASH B M AND SRI SHAMANTH B M,Delisted
SIA/KA/MIN/45484/2019,SEIAA 748 MIN 2019,Karnataka,Bangalore Rural,Hoskote,Date of Submission for EC: 25 Oct 2019 ,Date of Ec Granted : 23 Jan 2020,Non-Coal Mining,M/S. NANJUNDESHWARA BUILDING MATERIAL SUPPLIERS PARTNER. SRI. N. SHANMUGAM,EC Granted
SIA/KA/MIN/32818/2015,,Karnataka,Chikkaballapura,Chikkaballapura,Date of Submission for TOR: ,Date of Submission for EC: 14 Nov 2015 ,Non-Coal Mining,P M J CONSTRUCTION,Delisted
SIA/KA/NCP/62400/2017,SEIAA 17 CON 2017,Karnataka,Bangalore Urban,Anekal,Date of Submission for EC: 09 Feb 2017 ,Date of Ec Granted : 18 Apr 2017,INFRA-1,GULAM MUSTAFA ENTERPRISES PRIVATE LIMITED,EC Granted
SIA/KA/MIS/162956/2020,,Karnataka,Dharwad,Hubli,Date of Submission for TOR: ,Date of Submission for EC: 13 Jul 2020 ,INFRA-2,GOVERNMENT OF KARNATAKA,Delisted
SIA/KA/MIN/163223/2020,SEIAA 253 MIN 2020,Karnataka,Tumkur,Turuvekere,Date of Submission for EC: 13 Jul 2020 ,Date of Ec Granted : 31 Aug 2020,Non-Coal Mining,M/S. VISHWA ENTERPRISES,EC Granted - Processed offline
SIA/KA/MIS/177316/2020,SEIAA 144 CON 2020,Karnataka,Bangalore Urban,Bangalore North,Date of Submission for EC: 05 Oct 2020 ,Date of Ec Granted : 20 Mar 2021,INFRA-2,M/S. MAC CHARLES (INDIA ) LTD,EC Granted - Processed offline
SIA/KA/NCP/75691/2018,SEIAA 106 CON 2018,Karnataka,Bangalore Urban,Bangalore East,Date of Submission for EC: 04 Jul 2018 ,Date of Ec Granted : 15 Dec 2018,INFRA-1,MS ONDOT CORPORATE PVT LTD,EC Granted
SIA/KA/MIN/149822/2020,SEIAA 136 MIN 2020,Karnataka,Ramanagara,Kanakapura,Date of Submission for EC: 19 Mar 2020 ,Date of Ec Granted : 26 Feb 2021,Non-Coal Mining,M/S. VIJAYALAKSHMI  GRANITES,EC Granted - Processed offline
SIA/KA/MIS/125617/2019,,Karnataka,Dakshina Kannada,Buntwal,Date of Submission for TOR: ,Date of Submission for EC: 16 Nov 2019 ,INFRA-2,YENEPOYA UNIVERSITY,Delisted
SIA/KA/MIS/168476/2020,SEIAA 127 CON 2020,Karnataka,Bangalore Urban,Anekal,Date of Submission for EC: 17 Aug 2020 ,Date of Ec Granted : 03 Sep 2020,INFRA-2,RAJIV GANDHI RURAL HOUSING CORPORATION,EC Granted - Processed offline
SIA/KA/MIN/168647/2020,SEIAA 311 MIN 2020,Karnataka,Tumkur,Tumkur,Date of Submission for TOR: ,Date of Submission for EC: 18 Aug 2020 ,Non-Coal Mining,M/S. SRI LAKSHMINARASIMHA SWAMY STONE CRUSHERS,Delisted
SIA/KA/MIN/182617/2020,SEIAA 424 MIN 2020,Karnataka,Davanagere,Channagiri,Date of Submission for EC: 07 Dec 2020 ,Date of Ec Granted : 10 Jun 2021,Non-Coal Mining,M/S VEERABHADRESHWARA SWAMY STONE CRUSHER,EC Granted - Processed offline
SIA/KA/MIN/2753/2015,SEIAA 1125 MIN 2015,Karnataka,Davanagere,Harapanahalli,Date of Submission for EC: 02 Oct 2015 ,Date of Ec Granted : 11 Dec 2015,Non-Coal Mining,SMT UMME HAMMEDA,EC Granted
SIA/KA/MIN/2744/2015,SEIAA 1214 MIN 2015,Karnataka,Davanagere,Harapanahalli,Date of Submission for EC: 02 Oct 2015 ,Date of Ec Granted : 08 Jan 2016,Non-Coal Mining,MARULASIDDESHWARA STONE CRUSHER,EC Granted
SIA/KA/MIN/2740/2015,SEIAA 1225 MIN 2015,Karnataka,kalaburagi,Sedam,Date of Submission for EC: 02 Oct 2015 ,Date of Ec Granted : 11 Dec 2015,Non-Coal Mining,SRI LACHAMAYYA,EC Granted
SIA/KA/MIN/2272/2015,SEIAA 1150 MIN 2015,Karnataka,Belgaum,Ramdurg,Date of Submission for EC: 18 Sep 2015 ,Date of Ec Granted : 18 Nov 2015,Non-Coal Mining,DISTRICT SAND MONITORING COMMITTEE BELGAUM,EC Granted
SIA/KA/MIN/2270/2015,SEIAA 1156 MIN 2015,Karnataka,Belgaum,Ramdurg,Date of Submission for EC: 18 Sep 2015 ,Date of Ec Granted : 18 Nov 2015,Non-Coal Mining,DISTRICT SAND MONITORING COMMITTEE BELGAUM,EC Granted
SIA/KA/MIN/2020/2015,SEIAA 1126 MIN 2015,Karnataka,Bellary,Bellary,Date of Submission for EC: 12 Sep 2015 ,Date of Ec Granted : 17 Feb 2016,Non-Coal Mining,N SUBBARAO,EC Granted
SIA/KA/MIN/91866/2019,SEIAA 66 MIN 2019,Karnataka,Dakshina Kannada,Puttur,Date of Submission for EC: 17 Jan 2019 ,Date of Ec Granted : ,Non-Coal Mining,"THE DEPUTY DIRECTOR & THE MEMBER SECRETARY, DISTRICT SAND MONITORING COMMITTEE, DAKSHINA KANNADA DISTRICT",EC Granted
SIA/KA/NCP/74721/2018,,Karnataka,Bangalore Urban,Bangalore South,Date of Submission for TOR: ,Date of Submission for EC: 23 Apr 2018 ,INFRA-1,M/S. PRIME ESTATES,Delisted
SIA/KA/MIN/64207/2017,SEIAA 42 MIN 2017,Karnataka,Davanagere,Honnali,Date of Submission for EC: 22 Sep 2017 ,Date of Ec Granted : 05 Feb 2018,Non-Coal Mining,HIREBASURU SAND BLOCK,EC Granted
SIA/KA/NCP/22019/2018,SEIAA 29 CON 2018,Karnataka,Bangalore Urban,Bangalore North,Date of Submission for EC: 30 May 2018 ,Date of Ec Granted : 24 Jul 2018,INFRA-1,ANTEVORTA DEVELOPERS,EC Granted
SIA/KA/MIN/91980/2019,,Karnataka,Tumkur,Chikkanayakanahalli,Date of Submission for TOR: ,Date of Submission for EC: 31 Jan 2019 ,Non-Coal Mining,SRI. ASHWATHAPPA,Delisted
SIA/KA/MIN/92580/2019,SEIAA 83 MIN 2019,Karnataka,Chikkaballapura,Chikkaballapura,Date of Submission for EC: 23 Jan 2019 ,Date of Ec Granted : ,Non-Coal Mining,MANJUSHREE,EC Granted
SIA/KA/MIN/219448/2021,SEIAA 307 MIN 2021,Karnataka,Bellary,Hadagalli,Date of Submission for TOR: ,Date of Submission for EC: 12 Jul 2021 ,Non-Coal Mining,NAGARAJ NAIK P,Delisted
SIA/KA/MIN/232521/2021,SEIAA 545 MIN 2021,Karnataka,Koppal,Koppal,Date of Submission for EC: 26 Oct 2021 ,Date of Ec Granted : 03 Feb 2022,Non-Coal Mining,SHRI SAI GRANITES,EC Granted
SIA/KA/MIN/149086/2020,,Karnataka,Tumkur,Tumkur,Date of Submission for TOR: ,Date of Submission for EC: 16 Mar 2020 ,Non-Coal Mining,SRI. DILIP KUMAR S.  D,WithdrawEC
SIA/KA/NCP/60436/2016,SEIAA 177 CON 2016,Karnataka,Bangalore Urban,Bangalore East,Date of Submission for EC: 16 Nov 2016 ,Date of Ec Granted : 09 Mar 2017,INFRA-1,MS GODREJ HOUSING PROJECTS LLP,EC Granted
SIA/KA/MIN/160732/2020,SEIAA 247 MIN 2020,Karnataka,Koppal,Kushtagi,Date of Submission for EC: 29 Jun 2020 ,Date of Ec Granted : 23 Mar 2021,Non-Coal Mining,PINK GRANITE QUARRY OF SRI. KALAPPA SANNADURGAPPA BANDI ( 2.25 AC),EC Granted - Processed offline
SIA/KA/IND2/10896/2016,SEIAA 15 IND 2016,Karnataka,Dakshina Kannada,Mangalore,Date of Submission for EC: 22 Dec 2016 ,Date of Ec Granted : 26 Apr 2017,Industrial Projects - 2,CATASYNTH SPECIALITY CHEMICALS PVT LTD,EC Granted
SIA/KA/MIN/36635/2015,SEIAA 1639 MIN 2015,Karnataka,Kodagu,Somvarpet,Date of Submission for EC: 29 Dec 2015 ,Date of Ec Granted : 26 Apr 2016,Non-Coal Mining,V M VIJAY,EC Granted
SIA/KA/MIS/55393/2020,,Karnataka,Bangalore Urban,Anekal,Date of Submission for EC: 07 Aug 2020 ,Date of Ec Granted : 04 Sep 2020,INFRA-2,BRIGADE ENTERPRISES LIMITED,EC Granted - Processed offline
SIA/KA/IND/223885/2021,SEIAA 49 IND 2021,Karnataka,Chikmagalur,Kadur,Date of Submission for EC: 18 Aug 2021 ,Date of Ec Granted : 27 Dec 2021,Industrial Projects - 1,M/S R.P.CEMENTS,EC Granted
SIA/KA/MIN/36584/2015,SEIAA 1633 MIN 2015,Karnataka,Dakshina Kannada,Buntwal,Date of Submission for EC: 29 Dec 2015 ,Date of Ec Granted : 22 Apr 2016,Non-Coal Mining,VIJAYA GRANITES,EC Granted
SIA/KA/NCP/62672/2017,SEIAA 26 con 2017,Karnataka,Bangalore Urban,Bangalore South,Date of Submission for EC: 21 Feb 2017 ,Date of Ec Granted : 28 Apr 2017,INFRA-1,BANGALORE DEVELOPMENT AUTHORITY BDA,EC Granted
SIA/KA/MIN/41511/2016,SEIAA 73 MIN 2016,Karnataka,Bangalore Urban,Bangalore South,Date of Submission for TOR: ,Date of Submission for EC: 19 Jan 2016 ,Non-Coal Mining,VICTOR TECH SOLUTIONS,TransferToDEIAA
SIA/KA/MIN/41545/2016,SEIAA 76 MIN 2016,Karnataka,Bangalore Urban,Bangalore South,Date of Submission for TOR: ,Date of Submission for EC: 19 Jan 2016 ,Non-Coal Mining,VICTOR TECH SOLUTIONS,TransferToDEIAA
SIA/KA/MIN/1858/2015,SEIAA 1095 MIN 2015,Karnataka,Hassan,Hassan,Date of Submission for EC: 07 Sep 2015 ,Date of Ec Granted : 03 Dec 2015,Non-Coal Mining,ASHWATHANARAYANA G,EC Granted
SIA/KA/MIN/1731/2015,SEIAA 1063 MIN 2015,Karnataka,Belgaum,Belgaum,Date of Submission for EC: 02 Sep 2015 ,Date of Ec Granted : 16 Nov 2015,Non-Coal Mining,PANDU TARALE,EC Granted
