,Unnamed: 0,X,Proposal.No.,File.No.,Project.Name,Company,Proposal.Status,Project.Type,View,Form_Type
2580,2581,1,SIA/MP/MIN/50640/2016,,Metal Stone Quarry Of Smt Vibha Singh W/o Shri Vinod Singh,VIBHA SINGH,Delisted,EC,, 
2581,2582,2,SIA/MP/MIN/42664/2016,,"AHIRWARA CRUSHER STONE DEPOSIT
VILLAGE- AHIRWARA
TEHSIL- NARAYANGANJ
DISTRICT- MANDLA
MP
AREA- 4.980 HECTARE
KHASRA NO.- 48, 50
PRODUCTION- 28650 CUM/YEAR
LESSEE- MS TRIUMPH DEVCON PVT LTD
DIRECTOR- SHRI SHAMBHUNATH
R/O - JABALPUR
MP",SHAMBHUNATH,Delisted,EC,, 
2582,2583,3,SIA/MP/MIN/48405/2016,,NAYAKCHARSI STONE QUARRY,MS TRANSSTROY OBEDULLAGANJ BETUL TOLLWAYS PVT LTD,Delisted,EC,, 
2583,2584,4,SIA/MP/MIN/447607/2023,,Deori Stone Quarry,TARUN AGRAWAL,Pending at PP due to eds,EC,, 
2584,2585,5,SIA/MP/MIN/52431/2016,,"DAHEMA-2 SAND DEPOSIT
AREA- 12.750 HECTARE
VILLAGE- DAHEMA 
TEHSIL- ROUN
DISTRICT- BHIND
KHASRA NO.- 01, 02, 181
SUB LESSEE- MS VEDANSH MINERALS RESOURCES
LESSEE- MPSMCL",VEDANSH,Delisted,EC,, 
2585,2586,6,SIA/MP/MIN/36622/2015,,"Kachhiwari Flagstone Quarry
Of Shri Ajay Singh
AT Khasra No. 73/2
Vill.-Kachhiwari, Tehsil-Unchehra, District-Satna (M.P.)
Production Capacity: 4540 Cu.mt/year Flagstone
Area – 1.010 Hectare",AJAY SINGH AT VILLAGE KACHHIWARI TEHSIL UNCHEHRA DISTRICT SATNA,Delisted,EC,, 
2586,2587,7,SIA/MP/MIN/40891/2016,,"Dabka Stone Quarry
Mining Project:-Category ‘B2’
Area: 1.606 Hectare
Khasra No. 258/1 Min-5, 254/2
Vill. – Dabka, Tehsil- Gwalior,
District- Gwalior (Madhya Pradesh)",MS KNR CONSTRUCTION LTD PROPRIETOR PRATAP SINGH TOMAR,WithdrawEC,EC,, 
2587,2588,8,SIA/MP/MIN/435397/2023,10309/2023,RAILA-2 SAND DEPOSIT,YODHA UMARE,EC Granted,EC,, 
2588,2589,9,SIA/MP/MIN/36095/2015,,LENDGAON BASALT STONE QUARRY AREA - 2.000 HECT KH NO - 1318/2 AT VILL - LENDGAON TH - SARDARNAGAR DISST - DHAR MP LESSEE SHRI MAHENDRA PRASAD VYAS SARDARPUR DHAR MP,CRUSHER STONE MINING,Delisted,EC,, 
2589,2590,10,SIA/MP/MIN/444386/2023,,Pipliya Nankar Stone Quarry,RAKESH KUMAR,Pending at PP due to eds,EC,, 
2590,2591,1,SIA/MP/MIN/43616/2019,,GOBRI SOIL/MURRAM TP MINE QUARRY,SIPL GRTC JV,Delisted,EC,, 
2591,2592,2,SIA/MP/MIN/44029/2019,6600/2019,mudra dhakoni murrum deposit,MS DYNASTY PVT. LTD.,EC Granted,EC,, 
2592,2593,5,SIA/MP/MIN/216786/2021,8580/2021,DIYAPIPAR STONE QUARRY LEASE,DIYAPIPAR STONE QUARRY LEASE,EC Granted,EC,, 
2593,2594,6,SIA/MP/MIN/216852/2021,8568/2021,Marsarha (Shivpur)  Sand Deposit Quarry (Khodu Bharu),M/S SAINIK INDUSTRIES PVT. LTD.,EC Granted,EC,, 
2594,2595,7,SIA/MP/MIN/214968/2021,8713/2021,Bangrul Murrum Quarry,BANGRUL MURRAM QUERRY,Delisted,EC,, 
2595,2596,8,SIA/MP/MIN/64234/2020,7947/2020,"Bamhangaon Stone Quarry, Khasra No- 3/1/KH",BAMHANGAON STONE QUARRY OF SHRI NAVAL SINGH BAGHEL,Rejection Letter Granted,EC,, 
2596,2597,9,SIA/MP/MIN/93966/2019,,Sand Quarry (Private Land) T.P. Village Mawaighat,ARVIND GIRI GOSHWAMI,Delisted,EC,, 
2597,2598,10,SIA/MP/MIN/34189/2015,4887/2016,Sojani Sand Auctioned Quarry,SIDDHIDATRI DEVCON PVT LTD SUB LESSEE OF M P STATE MINING CORPORATION LTD,EC Granted,EC,, 
2598,2599,3,SIA/MP/RIV/19489/2017,,Chhaigaon Makhan Micro Lift Irrigation Scheme,CE NVDA SANAWAD,Delisted,EC,, 
2599,2600,4,SIA/MP/MIN/431217/2023,10542/2023,SURAJPUR SAND QUARRY,BALVEER TOMAR,EC Granted,EC,, 
2600,2601,5,SIA/MP/MIN/35284/2015,,"Tatarpur Metal Stone Quarry
Mining Project:-Category ‘B2’
Area: 1.00 Hectare
Khasra No. 555
Vill. – Tatarpur, Tehsil- Bhander,
District- Datia (Madhya Pradesh)",MS SHRI RAM STONE INDUSTRIES PARTNER SHRI BALKRISHNA BHARGAV,Delisted,EC,, 
2601,2602,6,SIA/MP/INFRA2/426698/2023,9979/2023,"Proposed Expansion in Existing Hotel ""Amber Hotel & Convention Centre""",SAYAJI HOTELS LIMITED,EC Granted,EC,, 
2602,2603,7,SIA/MP/NCP/38163/2016,4954/2016,Proposed Multi Residential Colony (Sidhi Sanskriti),Delhi Development authority,EC Granted,EC,, 
2603,2604,8,SIA/MP/MIN/37232/2015,,Bewara Mandu Sand Quarry,GANGARAM KARADA,Delisted,EC,, 
2604,2605,9,SIA/MP/MIN/73132/2018,,DHULET SAND MINE,SARPANCH GRAM PANCHYAT,Delisted,EC,, 
2605,2606,10,SIA/MP/MIN/37591/2015,,"project Footerapachhar  Stone  Quarry Deposit at Khasra no. 830,831,833 in  Village Footerapachhar, Tehsil – Ishagarh & District – Ashok NagarMr. Dharmendra Singh Raghuwanshi, S/o Shri Harnam Singh Raghuwanshi rawat,  Res. – Ward No 2 Tayde Colony, D",GSM COMPANY,Delisted,EC,, 
2606,2607,1,SIA/MP/MIN/155489/2020,,BANKAKHEDI SAND QUARRY,FORTUNE MINES AND MINERALS AUTHRORIZED PERSON SHRI ASHISH KUMAR SHROUTI,Delisted,EC,, 
2607,2608,2,SIA/MP/MIN/155600/2020,7434/2020,Malgaon Sand Quarry,R.K.GUPTA CONTRACTORS AND ENGINEERS PRIVATE LIMITED,EC Granted,EC,, 
2608,2609,3,SIA/MP/MIN/155593/2020,,MADORI ORDINARY SAND QUARRY,POWER MECH PROJECTS LIMITED,Delisted,EC,, 
2609,2610,4,SIA/MP/MIN/174831/2020,7801/2020,Saalon- A Stone Quarry,M/S PLANET MINES PVT. LTD.,EC Granted,EC,, 
2610,2611,5,SIA/MP/MIN/202117/2021,8497/2021,Khajuri murrom Quarry,KHAJURI MURROM QUARRY,EC Granted,EC,, 
2611,2612,2,SIA/MP/MIN/37277/2015,,"Application for quarry area 1.5
ha Bundeli Khoh Metel Stone Deposit Quarry Production (15,000
cubic meter) at Village-Bundeli Khoh, Tehsil - Bichhiya, Dist- Mandla
(M.P.).",RAJNEESH SINGH,Delisted,EC,, 
2612,2613,3,SIA/MP/NCP/30893/2018,,"Phoenix Market City, Indore of M/s. Insight Mall Developers Pvt. Ltd.",INSIGHT MALL DEVELOPERS PVT. LTD.,Delisted,EC,, 
2613,2614,4,SIA/MP/MIN/449049/2023,,Kalwariya Stone Quarry,LALIT SUWALKA,Pending at PP due to eds,EC,, 
2614,2615,5,SIA/MP/MIN/426931/2023,10166/2023,Pipara Flag Stone Quarry,RAJNI TRIPATHI,Delisted,EC,, 
2615,2616,6,SIA/MP/MIN/441275/2023,10723/2023,Kulwat Stone Quarry,VANDANA BISWAS,Agenda Uploaded by SEIAA,EC,, 
2616,2617,7,SIA/MP/MIN/433927/2023,10132/2023,KHAKHRA SAND QUARRY,RAMESH BHUMARKAR,EC Granted,EC,, 
2617,2618,8,SIA/MP/MIN/35827/2015,,"M/S SMT KANCHI NIGAM STONE CRUSHER
VILL- CHAMPANER TH- GOHARGANJ DISTT- RAISEN (M.P)
AREA 1.822 HECTARE",CRUSHER STONE MINING,Delisted,EC,, 
2618,2619,9,SIA/MP/MIN/452461/2023,,PATHRAUDI STONE QUARRY,AJIT AGRAWAL,Pending at PP due to eds,EC,, 
2619,2620,10,SIA/MP/MIN/433939/2023,10049/2023,KALYANPUR SAND QUARRY,RAMESH BHUMARKAR,Rejection Letter Granted,EC,, 
2620,2621,1,SIA/MP/MIN/97945/2019,,-1,ASHUTOSH SANYASHI MINING CONSULTANCY,Delisted,EC,, 
2621,2622,3,SIA/MP/MIN/56283/2019,5779/2018,Nimas marble quarry,SHAKUNTALA ENTERPRISES PVT LTD,EC Granted,EC,, 
2622,2623,4,SIA/MP/MIN/201642/2021,8390/2021,"Sikkhedi Stone Quarry of Maa Laxmi Stone Crusher, Partner- Shri Manish Thakur S/o Shri Bane Singh Thakur","MAA LAXMI STONE CRUSHER, PARTNER- SHRI MANISH THAKUR",EC Granted,EC,, 
2623,2624,5,SIA/MP/MIN/196833/2021,8237/2021,Ambachandan Stone Quarry of Shri Niranjan Patidar,NIRANJAN PATIDAR,EC Granted,EC,, 
2624,2625,10,SIA/MP/MIN/36478/2015,,"bagoda flag stone quarry of shri yajvendra singh dangi kh 212,213 kurwai",PRAVEEN JAIN,Delisted,EC,, 
2625,2626,1,SIA/MP/MIN/449951/2023,,"Bangaon (Heti) Crusher Stone Quarry of Ms Adityaraj Stone Crusher, Partner- Shri Ujjawal Singh Chouhan",UJWAL CHAUHAN,Pending at PP due to eds,EC,, 
2626,2627,2,SIA/MP/MIN/430089/2023,10227/2023,DHAPERA SAND QUARRY,PURAN LAKSHKAR,Rejection Letter Granted,EC,, 
2627,2628,3,SIA/MP/MIN/58310/2016,5376/16,Wajirpur Sand Quarry,KIRAT SINGH,EC Granted,EC,, 
2628,2629,4,SIA/MP/MIN/35267/2015,,"Environmental Clearance for Dogariya metal Stone crusher Quarry , Proponent Name Shri Mohammad Farooq Sheikh     Resi. Ward No. 08, Purna than Road tehsil & Distt. Balaghat (MP)",MINING,Delisted,EC,, 
2629,2630,5,SIA/MP/MIN/60446/2016,5476/2016,Baghari-2 Sand Deposit Quarry,PRAMOD KUMAR GUPTA,EC Granted,EC,, 
2630,2631,6,SIA/MP/MIN/449675/2023,,ABIDABAD STONE QUARRY,SUNIL PATIL,Pending at PP due to eds,EC,, 
2631,2632,7,SIA/MP/MIN/36171/2015,,"Environmental Clearance for Nawapada Stone Deposit Quarry, Proponent Shri Alkesh Bakliya S/o  Shri Chhatar singh Bakliya, Resi. Ramkrishna Nagar, Jhabua Distt.-Jhabua (M.P.)",MINING,Delisted,EC,, 
2632,2633,8,SIA/MP/MIN/93707/2019,5915/2019,Pipalkhunta Crusher Stone Quarry,MAHENDRA RATHORE,EC Granted,EC,, 
2633,2634,9,SIA/MP/MIN/36335/2015,,PARWALIYA SADA K BASALT STONE QUARRY AREA - 2.900 HECT KH NO 500 AT VILL PARWALIYA SADAK TH - HUJUR DISST BHOPAL LESSEE SHRI BABNAR KHAN PROPOSED PRODUCTION 32000 CU MTR / YEAR,CRUSHER STONE MINING,Delisted,EC,, 
2634,2635,10,SIA/MP/MIN/432969/2023,10492/2023,"Lonikala Sand Quarry; Quarry lease area 2.0 Ha, Production 4800 m3/year at Khasra No. 240, Village- Lonikala, Tehsil- Chand, District- Chhindwara, State- Madhya Pradesh by The Madhya Pradesh State Mining Corporation Ltd",JITENDRA CHANDEL,Agenda Uploaded by SEIAA,EC,, 
2635,2636,1,SIA/MP/MIN/452934/2023,,Pachlasi Stone Gitti Quarry,VIJAY SAGITALA,Pending at PP due to eds,EC,, 
2636,2637,2,SIA/MP/MIN/433869/2023,10489/2023,"Sunari Mohgaon Sand Quarry (Quarry lease); Area 1 Ha, Production 3900 m3/year, At Khasra No. 369, Village- Sunari Mohgaon, Tehsil- Chhindwara District- Chhindwara,State- Madhya Pradesh by Madhya Pradesh State Mining Corporation Ltd",JITENDRA CHANDEL,EC Granted,EC,, 
2637,2638,3,SIA/MP/MIN/434984/2023,,Sukri Crusher Stone Quarry Lease Project,VIBHAS JAIN,Pending at PP due to eds,EC,, 
2638,2639,4,SIA/MP/MIN/36627/2015,,"Jakhoda Flag Stone Quarry
OF
Shri Naresh Singh S/o Shri Harikanth Singh
AT
Khasra No. 949, Area-4.8 hect.
Vill. – Jakhoda, Tehsil- Ghatigaon,
District- Gwalior",NARESH SINGH AT VILLAGE JAKODA TEHSIL GHATIGAON DISTRICT GWALIOR,Delisted,EC,, 
2639,2640,5,SIA/MP/MIN/37104/2015,,Datia Gird Metal Stone Quarry Of Mohammad Ishrat Qureshi S/o Shri Jakaulla Qureshi,MOHAMMAD ISHRAT QURESHI,Delisted,EC,, 
2640,2641,6,SIA/MP/MIN/42545/2016,,"project MOHADIYA  Flooring Stone    Quarry Deposit situated at Khasra no. 404 in  Village – Mohadiya  , Tehsil – Pawai & District - Panna.M/s. Chhui Mitti Sahkari Samitil, S/oShri Manna Banjara,  Res. – Jaswantpur , Tehsil – Gunour, District – Panna",DHEERAJ ASSOCIATE MINING,Delisted,EC,, 
2641,2642,7,SIA/MP/MIN/36921/2015,,"Bukhara Crusher stone Deposit
Quarry,Capacity- 9000 Cubic Meter per year,lease area- 1.60 Ha,Shri Sanjay Kumar Mittal,Res.- D-532,Suresh Nagar. Thatipur,Dist. –Gwalior (M.P.)",mining of minerals,Delisted,EC,, 
2642,2643,8,SIA/MP/MIN/95131/2019,5898/19,"Dongri Flagstone Quarry at Vill.-Dongri, Tehsil-Shivpuri, 
District-Shivpuri (M.P.)",MS BABA CUT STONE,EC Granted,EC,, 
2643,2644,9,SIA/MP/MIN/430165/2023,10118/2023,KHANDASA RIVER SAND QUARRY,OMKAR DUBEY,Rejection Letter Granted,EC,, 
2644,2645,10,SIA/MP/MIN/36317/2015,,SALKANPUR STONE QUARRY,SALAKANPUR STONE QUARRY,Delisted,EC,, 
2645,2646,1,SIA/MP/MIN/60179/2016,5479/2016,BHOINDA RIVER SAND QUARRY AREA 13.139 HECT,DIGIANA INDUSTRIES PVT LTD,EC Granted,EC,, 
2646,2647,2,SIA/MP/MIN/431366/2023,,Karaunda Stone Quarry,UDIT NARAYAN,Pending at PP due to eds,EC,, 
2647,2648,3,SIA/MP/MIN/36154/2015,,Sejha Limestone Mine 2.53 hect,SHRI SWAPNIL AGRAWAL,Delisted,EC,, 
2648,2649,4,SIA/MP/MIN/432961/2023,10321/2023,Mining Project of Sajanpur-1 Sand Quarry,M P STATE MINING CORPORATION,Agenda Uploaded by SEAC,EC,, 
2649,2650,5,SIA/MP/MIN/453351/2023,10998/2023,Mithepura  Soil Quarry (for making bricks),MITHILESH DEVI,Under examination of SEAC,EC,, 
2650,2651,6,SIA/MP/MIN/56471/2016,,"Shri Laxman Singh S/o  Shri Amar Singh
Add. Village- Bani, Dist. Mandsaur(M.p.)
Project Location Vill. Bawliya, Tehsil Mahidpur, Dist. Ujjain
Area- 9.89ha, hasra No. 45",SWASTIK ENVIOR,EC Granted - Processed offline,EC,, 
2651,2652,7,SIA/MP/MIN/430915/2023,9728/2023,M/s Ramka Mining Pvt. Ltd. (Shahpura Sand Mine Area- 9.0 ha),RAMKA MINING PRIVATE LIMITED,EC Granted,EC,, 
2652,2653,8,SIA/MP/MIN/37202/2015,,Tigoda Dolomite Deposit Quarry,MS ROCK AND MINERALS,Delisted,EC,, 
2653,2654,9,SIA/MP/MIN/37546/2015,,"KUDARI STONE DEPOSIT QUARRY
LEASE AREA – 1.50 HA. KHASRA NUMBER 27/1, SHRI MUKESH S/O NARAYAN PRASAD KABIRPANTHI
RESI. – VILL.- KUDARI, THE.- SAGAR, DISTT.- SAGAR (MP)",mining of minerals,Delisted,EC,, 
2654,2655,10,SIA/MP/MIN/431469/2023,,Mardari Stone Quarry,SHRINKHLA AGRAWAL,Pending at PP due to eds,EC,, 
2655,2656,8,SIA/MP/MIN/36857/2015,,"Walpur Stone Mine Area- 1.000 ha
Shri Anwar Khan",SAJID KHAN,Delisted,EC,, 
2656,2657,2,SIA/MP/MIN/37044/2015,,"2.00 Hectare Bailai Stone Quarry
Of
Krishna Kant Yadav S/o Shri Gulab Singh Yadav
At
Vill.- Bailai, Teh.-Mungawali, Dist.- Ashoknagar
(M.P.)",KRISHNAKANT YADAV,Delisted,EC,, 
2657,2658,3,SIA/MP/MIN/434026/2023,10392/2023,Mining of Dhablaghosi  Sand Deposit,NAHAR PATHAN,EC Granted,EC,, 
2658,2659,4,SIA/MP/MIN/416200/2023,8248/2021,Hardi Stone Quarry Project,M/S A.K. STONE PRODUCTS,EC Granted,EC,, 
2659,2660,5,SIA/MP/MIN/93169/2019,6154/2019,Marsarha Sand Mine,ARUNENDRA TIWARI,EC Granted,EC,, 
2660,2661,6,SIA/MP/MIN/83585/2018,,Gram Panchyat Rajon,RAJON SAND MINE,Delisted,EC,, 
2661,2662,7,SIA/MP/MIN/439831/2023,,Badigawn Stone Quarry,PRAHLAD SINGH,Pending at PP due to eds,EC,, 
2662,2663,8,SIA/MP/MIN/33955/2015,4902/2016,"1.00 Hect Sihada Stone Quarry at village-Sihasa, Tehsil-Khandwa & Distt-Khandwa M.P.",PRAKASH CHANDR RATHI,TransferToDEIAA,EC,, 
2663,2664,9,SIA/MP/MIN/402877/2022,9367/2022,BAMURA JAISINGH MURUM QUARRY,VVC SRL PROJECT PRIVATE LIMITED,EC Granted,EC,, 
2664,2665,10,SIA/MP/MIN/426182/2023,,DILLOD STONE QUARRY,VISHAL SHIVHARE,Pending at PP due to eds,EC,, 
2665,2666,1,SIA/MP/MIN/40067/2016,,Gadarwara Metal Stone Quarry Of Shri Pankaj Bisen,PANKAJ BISEN,Delisted,EC,, 
2666,2667,2,SIA/MP/MIN/432379/2023,10900/2023,LALPUR SAND QUARRY,HARISHANKAR SHUKLA,Agenda Uploaded by SEAC,EC,, 
2667,2668,3,SIA/MP/MIN/53269/2016,5202/2016,Mamaun Crusher Stone Quarry,MS HEMANT CONSTRUCTION AND SUPLIERS,EC Granted,EC,, 
2668,2669,4,SIA/MP/MIN/76182/2018,,PENPUR SAND QUARRY KH NO 35,GRAM PANCHYAT PENPUR,Delisted,EC,, 
2669,2670,5,SIA/MP/MIN/49584/2016,,"SUNDARDADAR CRUSHER STONE QUARRY
AREA- 2.023 HECTARE
KHASRA NO.- 309
VILLAGE- SUNDARDADAR
TEHSIL- PALI DISTRICT- UMARIA 
LESSEE- M/S PAYAL STONE CRUSHER 
PROP.- SHRI DILIP KHANDELWAL R/O BIRSINGHPUR
TEHSIL- PALI 
DISTT- UMARIA 
MP",MS PAYAL STONE CRUSHER,Delisted,EC,, 
2670,2671,1,SIA/MP/MIN/37558/2015,,Environmental Clearance for Jamda Gujran Stone Deposit At shri Rohitansh Yadav s/o Shri Sungan Chandra yadav Village Shivgarh Distt. Ratlam (MP),MINING,Delisted,EC,, 
2671,2672,2,SIA/MP/MIN/439327/2023,10450/2023,Semli Shankar Stone Quarry,MEHARBAN CHOUHAN,EC Granted,EC,, 
2672,2673,3,SIA/MP/MIN/436197/2023,10636/2023,FULONDA STONE QUARRY,TULKA,Agenda Uploaded by SEAC,EC,, 
2673,2674,4,SIA/MP/MIN/71230/2017,5627/2018,"NIWSAI RIDIYA SAND QUARRY DEPOSIT IS SITUATED AT KHASRA NO. 410 IN  VILLAGE – NIWSAI RIDIYA , TEHSIL –ROUN& DISTRICT - BHIND,
AREA-24.400HA.PRODUCTION IS 250000CUM / ANNUM
SHRI-AMIT RAGHUWANSHI, (SUB LEASEE M.P. STATE MINING CORPORATION LTD.)  RES.",DHEERAJ ASSOCIATE MINING,Delisted,EC,, 
2674,2675,5,SIA/MP/MIN/90101/2018,5828/2019,LILAURI STONE MINE,SHREEJI INFRASTRUCTURE INDIA,EC Granted,EC,, 
2675,2676,6,SIA/MP/MIN/49224/2016,,"Samnapur kala Stone / Boulder Deposit, 1.619 ha",MANGESH NAMDEO,Delisted,EC,, 
2676,2677,7,SIA/MP/MIN/37005/2015,,"Stone and Murrum Quarry 
Project Proponent - M/s shivalaya construction Pvt Ltd.
Village - Bhatkhedi Tehsil - Sarangpur District - Rajgarh",MS SHIVALAY CONSTRUCTION,Delisted,EC,, 
2677,2678,8,SIA/MP/MIN/35804/2015,,"Tekadi Soil Deposit
(For Tiles Manufacturing)
Mining Project:-Category ‘B2’
Area: 0.850 Hectare
Khasra No. 121
Vill. – Tekadi, Tehsil- Balaghat,
District- Balaghat (Madhya Pradesh)",SANJAY GUPTA,Delisted,EC,, 
2678,2679,9,SIA/MP/MIN/431758/2023,10219/2023,RAJMILAN SAND QUARRY,YODHA UMARE,EC Granted,EC,, 
2679,2680,10,SIA/MP/MIN/36691/2015,,"Environmental Clearance Dhadra  Stone Deposit quarry Shri Sudhir Mishra S/o Late Shri S S Mishra 
Resi. 1818/A Gupteswar Distt. Jabalpur  (M.P)",MINING,Delisted,EC,, 
2680,2681,1,SIA/MP/MIN/40698/2016,,"PURENA CRUSHER STONE QUARRY
VILLAGE- PURENA
TEHSIL- UDAIPURA
DISTRICT- RAISEN
AREA- 0.445 HECTARE
KHASRA NO.- 117
PRODUCTION- 8550 CUM/YEAR
LESSEE- SHRI AMIT SINGH RAJPUT
R/O- KEWAT PIPLIYA
TEHSIL- UDAIPURA
DISTRICT- RAISEN
MP",AMIT SINGH RAJPUT,Delisted,EC,, 
2681,2682,2,SIA/MP/MIN/432027/2023,10014/2023,DIWARI MAL - 1 SAND MINE,RAVINDRA MISHRA,EC Granted,EC,, 
2682,2683,3,SIA/MP/MIN/35577/2015,,RATANPUR BASALT STONE MINING AREA - 4.000 HECT KH NO - 842 AT VILL - RATANPUR TH - HUJUR DISST - BHOPAL MP LESSEE SMT NAZAMA INSAF W/O SHRI MOHD INSAF AIRPORT ROAD BHOPAL MP,CRUSHER STONE MINING,Delisted,EC,, 
2683,2684,4,SIA/MP/MIN/445146/2023,10700/2023,Hasalbay Stone Quarry,RAVINDRA DHAKAD,EC Granted,EC,, 
2684,2685,5,SIA/MP/MIN/37631/2015,,"MAU CRUSHER QUARRY
AREA-0.808 HECT
TEHSIL- BIOHARI
DISTRICT-SHAHDOL
PROPONENT NAME- SANJAY SINGH",CRUSHER STONE MINING,Delisted,EC,, 
2685,2686,6,SIA/MP/MIN/37066/2015,,"KHANDWA STONE QUARRY DEPOSIT
VILLAGE- KHANDWA
TEHSIL- DHAR
DISTRICT- DHAR
MP
AREA- 4.000 HECTARE
PRODUCTION- 7200 CUM/YEAR
KH.NO.- 642
LESSEE- ANIL BHILALA
R/O- BHAMORI
TEHSIL- DHAR
DISTRICT- DHAR
MP",CRUSHER STONE MINING,Delisted,EC,, 
2686,2687,7,SIA/MP/MIN/447094/2023,9837/2023,Phulwari Stone Quarry,KAUSHILYA SINGH,ADS by SEAC,EC,, 
2687,2688,8,SIA/MP/MIN/433116/2023,10529/2023,SITANAGAR RIVER SAND QUARRY,RAMESH BHUMARKAR,EC Granted,EC,, 
2688,2689,9,SIA/MP/MIN/94832/2019,6120/2019,Charankotada Crusher Stone Quarry,DHULE SINGH,EC Granted,EC,, 
2689,2690,10,SIA/MP/MIN/37258/2015,,"Environmental Clearance for Ratona
Crusher Stone Deposit Quarry,Capacity- 3420 Cubic Meter per year,lease area- 1.00, Shri Warish Tiwari S/o Shri Vinod
Tiwari,Resi. Bhagat Singh Ward, Sagar, Dist.,Sagar (M.P.)",mining of minerals,Delisted,EC,, 
2690,2691,1,SIA/MP/MIN/54838/2016,,Kothiya Metal Stone Quarry Of Shri Priyanshu Tiwari,PRIYANSHU TIWARI,Delisted,EC,, 
2691,2692,2,SIA/MP/MIN/433932/2023,10054/2023,KHAIRI SAND QUARRY,RAMESH BHUMARKAR,EC Granted,EC,, 
2692,2693,3,SIA/MP/MIN/431694/2023,10218/2023,KARI SAND QUARRY,YODHA UMARE,EC Granted,EC,, 
2693,2694,4,SIA/MP/MIN/413116/2023,9567/2022,Mugaliya Chhap Murrum Quarry,SACHIN MEWADA,EC Granted,EC,, 
2694,2695,5,SIA/MP/NCP/49170/2016,4977/2016,District Court Building proposed by Govt Of MP thorough Project Implementation Unit (PIU) of Public Works Department,DIVISIONAL PROJECT ENGINEER OFFICE OF DIVISIONAL PROJECT ENGINEER PIU PED,EC Granted,EC,, 
2695,2696,6,SIA/MP/MIN/451753/2023,,Kuthrahiya Flagstone Quarry,SHIVKANT DIXIT,Pending at PP due to eds,EC,, 
2696,2697,7,SIA/MP/MIN/36071/2015,,"Environmental Clearance for dang Flag Stone Quarry Deposit at 
Khasra no. (1259), 
Village- dang, Tehsil - Rithi, District - Katni.
Lease Period-10 years, Lease area -2.850Ha., Proposed Capacity-15000 CU MT/Year.
Applicant – Mr-OM Prakash Upadhya",GSM COMPANY,Delisted,EC,, 
2697,2698,8,SIA/MP/MIN/429879/2023,,GUNAI SAND QUARRY,PURAN LAKSHKAR,Pending at PP due to eds,EC,, 
2698,2699,9,SIA/MP/MIN/33847/2015,,KANASAIYA STONE QUARRY lessee SHRI RAJESH TIRTHANI,RAJESH TIRTHANI,Delisted,EC,, 
2699,2700,10,SIA/MP/MIN/36161/2015,,"Environmental Clearance jamuniya Stone Deposit Shri Naveen Samiya S/o Shri Nirmal Samiya
Resi. 190, Rajendra Prasad ward ganga Dal Mil ke Pass Distt. Jabalpur (M.P)",MINING,Delisted,EC,, 
2700,2701,1,SIA/MP/MIN/454121/2023,10994/2023,Kalariya Stone mine for making Gitti & M-Sand,BHUPENDRA SINGH,Under examination of SEAC,EC,, 
2701,2702,2,SIA/MP/MIN/37474/2015,,Piproda Khurd Stone (Gitty) Quarry,SMT MEERA GURJAR,Delisted,EC,, 
2702,2703,3,SIA/MP/MIN/35312/2015,,"Tindoli Stone (Gitty) Quarry
OF Shri PANKAJ KUMAR SHARMA
AT Khasra No. 626
Vill.-Tindoli, Tehsil- Sabalgarh, District- Morena(M.P.)
Production Capacity: 10000 Cu.mt/year Stone(Gitti)
Area – 2.00 Hectare",PANKAJ KUMAR SHARMA AT VILLAGE TINDOLI TEHSIL SABALGARH DISTRICT MORENA,Delisted,EC,, 
2703,2704,4,SIA/MP/MIN/36288/2015,,shree krishna stones,SAVE GREEN CONSULTANT,Delisted,EC,, 
2704,2705,5,SIA/MP/MIN/423905/2023,9114/2022,Prakash Bamhouri Boulder Stone Mine,PRAKASH BAMHORI METAL STONE QUARRY OF MS BANAFAR GRANITE INDUSTRIES,Agenda Uploaded by SEIAA,EC,, 
2705,2706,6,SIA/MP/MIN/403609/2022,7548/2020,4.028 ha Badiya Limestone Mine,SATGURU CEMENTS PRIVATE LIMITED,EC Granted,EC,, 
2706,2707,7,SIA/MP/MIN/36588/2015,,Koyal Buddi Metal Stone Quarry of Shri Deepak Upadhyay,SHRI DEEPAK UPADHYAY,Delisted,EC,, 
2707,2708,8,SIA/MP/INFRA2/447087/2023,10679/2023,Proposed Construction of New Township Thatipur (CLP-1) Gwalior under Redensification,"COLLECTOR, DISTRICT ADMINISTRATION, GWALIOR, MADHYA PRADESH",Agenda Uploaded by SEAC,EC,, 
2708,2709,9,SIA/MP/MIN/73074/2018,5762/2018,MUSAMUNDI SAND Quarry,MUSAMUNDI SAND QUARRYS,Delisted,EC,, 
2709,2710,10,SIA/MP/MIN/432030/2023,10013/2023,DIWARI MAL -2 SAND MINE,RAVINDRA MISHRA,EC Granted,EC,, 
2710,2711,1,SIA/MP/MIN/35311/2015,,"Environmental Clearance for Khedi Stone Deposit, Proponent name Smt. Sitara Khan W/o Shri Aslam khan, Resi. 145, Dargah Mohalla alote, tehsil-Alote, Distt. Ratlam (MP)",MINING,Delisted,EC,, 
2711,2712,2,SIA/MP/MIN/438844/2023,10698/2023,Bhivdoni Quartz & Quartzite Mine,FLEX MINERALS,ADS by SEAC,EC,, 
