,Unnamed: 0,X,Proposal.No.,File.No.,Project.Name,Company,Proposal.Status,Project.Type,View,Form_Type
344,345,8,SIA/JH/MIN/49993/2016,,Malpahari (Plot No.: 226) Stone Mining Project,MADHUCON,Delisted,EC,, 
345,346,9,SIA/JH/MIN/448933/2023,EC/SEIAA/2023-24/3054/2023,MOHANPUR STONE & SOIL  MINE,AJAY PATHAK,EC Granted,EC,, 
346,347,10,SIA/JH/MIN/62596/2017,EC/SEIAA/2016-17/1991/2017,"Mundali Stone Deposit 
(Minor Mineral) 8.92  acres/3.61 ha",MS JAI SRIRAM PATHAR UDYOG,EC Granted,EC,, 
347,348,1,SIA/JH/MIN/43983/2019,EC/SEIAA/2018-19/2207/2019,M/s Rajbir Construction Pvt. Ltd.,MS RAJBIR CONSTRUCTION BIR KUMAR AGARWAL,EC Granted,EC,, 
348,349,2,SIA/JH/MIS/58084/2020,,Proposed Residential & Commercial Building belongs to Shekhar Buildcon Pvt. Ltd.,SHEKHAR BUILDCON PVT. LTD.,Delisted,EC,, 
349,350,3,SIA/JH/MIS/185391/2020,,Group Housing Project “Hope Residency”,HOPE RESIDENCY,Delisted,EC,, 
350,351,4,SIA/JH/MIS/283760/2022,EC/SEIAA/2022-23/2620/2022,“Panchmukhi Enclave” by Anaadi Group,RAJIV UPADHYAY,EC Granted,EC,, 
351,352,7,SIA/JH/MIN/282512/2022,EC/SEIAA/2022-23/2608/2022,BRICK SOIL MINING FOR M/S D.K.B. BRICKS IN MOUZA CHAMPADIH,DEVENDRA KUMAR,EC Granted,EC,, 
352,353,8,SIA/JH/MIN/209868/2021,,M/S Aman Bricks,CRYSTAL CONSULTANTS,Delisted,EC,, 
353,354,10,SIA/JH/MIN/443213/2023,EC/SEIAA/2023-24/2736/2023,Kunhara Kalan Stone Deposit,MOHAMMAD ALAM,EC Granted,EC,, 
354,355,1,SIA/JH/MIN/447308/2023,EC/SEIAA/2023-24/3004/2023,Dalmadih Stone Deposit,M/S TIJRAJ BUILDCON,EC Granted,EC,, 
355,356,2,SIA/JH/MIN/67767/2017,,Govindpur Balu Ghat Mining Project,BINDHYAVASINI COMMERCIAL SERVICES PVT. LTD,WithdrawEC,EC,, 
356,357,3,SIA/JH/MIN/429519/2023,EC/SEIAA/2023-24/2827/2023,Markacho Stone Deposit,SANTOSH MEHTA,EC Granted,EC,, 
357,358,5,SIA/JH/MIS/232146/2021,EC/SEIAA/2022-23/2604/2022,SDS Enclave,M/S S.D. SINGH CONSTRUCTION COMPANY PVT LTD,EC Granted,EC,, 
358,359,6,SIA/JH/MIN/228935/2021,EC/SEIAA/2021-22/2438/2021,Bharnia Stone Deposit of M/s Vridhi Construction,M/S VRIDHI CONSTRUCTION,EC Granted,EC,, 
359,360,10,SIA/JH/MIN/43245/2019,EC/SEIAA/2018-19/2176/2019,MANJHLADIH STONE MINE,MS MANMODE MINERALS PVT LTD      SHRI NILU MARIYA AND PARTNER,EC Granted,EC,, 
360,361,1,SIA/JH/MIN/444549/2023,EC/SEIAA/2023-24/2932/2023,Singari Stone Deposit,RAHUL SHAH,EC Granted,EC,, 
361,362,2,SIA/JH/MIN/18063/2013,,Tekrahatu Limestone Mine,SRI BANWARILALL NEWATIA,Delisted,EC,, 
362,363,3,SIA/JH/MIN/62713/2017,,"Nildaha Stone Mine
M/s Jamtara Trade",MD. AFTAB ALAM,Delisted,EC,, 
363,364,4,SIA/JH/MIN/412413/2022,EC/SEIAA/2022-23/2705/2023,PANDIASAI STONE BLOCK  (Area - 4.00 Acres or 1.618 Ha),MANOJ SINGHDEO,EC Granted,EC,, 
364,365,5,SIA/JH/MIN/32187/2015,EC/SEIAA/2015-16/1526/2015,Chalpahar & Patnibona Stone Mine,MS CRYSTAL CONSULTANTS,EC Granted,EC,, 
365,366,6,SIA/JH/CMIN/413519/2023,EC/SEIAA/2022-23/2655/2023,SELECTED DHORI (LOWER) OPEN CAST MINE,CENTRAL COALFIELDS LIMITED,EC Granted,EC,, 
366,367,7,SIA/JH/MIN/447221/2023,EC/SEIAA/2023-24/3048/2023,SADHWADIH STONE MINE,INDU DEVI,EC Granted,EC,, 
367,368,8,SIA/JH/INFRA2/405970/2022,EC/SEIAA/2022-23/2657/2022,Proposed Residential Building,SHREE TRIVENI REALTORS LLP,EC Granted,EC,, 
368,369,9,SIA/JH/MIN/448956/2023,EC/SEIAA/2023-24/3064/2023,Moti Brick Clay Mine,SHRICHAND SAHU,EC Granted,EC,, 
369,370,10,SIA/JH/MIN/448950/2023,EC/SEIAA/2023-24/3070/2023,Tubed Sand Deposit,DHARMENDRA MEHTA,EC Granted,EC,, 
370,371,7,SIA/JH/INFRA2/430244/2023,EC/SEIAA/2023-24/2873/2023,Proposed Commercial Cum Residential “Eminence Mall” & Hospital Project,MORIAS INFRASTRUCTURE PRIVATE LIMITED,EC Granted,EC,, 
371,372,8,SIA/JH/INFRA2/433155/2023,EC/SEIAA/2023-24/2859/2023,SANGRAM SAI TOWNSHIP PHASE 2,Tata Steel Limited,EC Granted,EC,, 
372,373,1,SIA/JH/MIN/183452/2020,,ASIT KUMAR MANDAL STONE MINE,M/S ASIT KUMAR MANDAL STONE MINE,Delisted,EC,, 
373,374,2,SIA/JH/MIN/54315/2019,EC/SEIAA/2020-21/2172/2020,JYOTI PAHARI Kyanite mine,Jharkhand State Mineral Development Corporation Limited,EC Granted,EC,, 
374,375,3,SIA/JH/MIN/214406/2021,EC/SEIAA/2021-22/2371/2021,BABA STONE AND MORUM MINES SHRI UMAKANT PRASAD JAISWAL,BABA STONE AND MORUM MINES OF SHRI UMAKANT PRASAD JAISWAL,EC Granted,EC,, 
375,376,4,SIA/JH/IND/66215/2018,EC/SEIAA/2017-18/2066/2017,"Modification-cum expansion of existing Re-Rolling Mill of M/s Saluja Steel & Power (P) Ltd at Mouza- Mohanpur, P.S.- Mahtohdih, Dist.- Gridih, Jharkhand",SALUJASTEELANDPOWERPVTLTD,EC Granted,EC,, 
376,377,5,SIA/JH/MIS/59747/2019,EC/SEIAA/2018-19/2132/2018,New Ranchi High Court Building and Residential Complex,BUILDING CONSTRUCTION DEPARTMENT GOVERMENT OF JHARKHAND RANCHI,EC Granted,EC,, 
377,378,6,SIA/JH/MIN/183344/2020,,Utasara Stone Deposit of M/s Vishwakarma Stone Works,OVERSEAS MIN-TECH CONSULTANTS,Delisted,EC,, 
378,379,9,SIA/JH/MIS/114543/2019,EC/SEIAA/2018-19/2225/2019,Housing Complex under Pradhan Mantri Awas Yojana (urban) [Package B],ADITYAPUR MUNICIPAL CORPORATION,EC Granted,EC,, 
379,380,5,SIA/JH/MIN/32787/2015,EC/SEIAA/2015-16/1679/2015,"KHESHMI STONE MINE
(PROP. SRI KAMAL KUMAR AGARWAL)",MS CRYSTAL CONSULTANTS,EC Granted,EC,, 
380,381,6,SIA/JH/INFRA2/431687/2023,EC/SEIAA/2023-24/2771/2023,Vinayak Square,VIDHI DEVELOPERS PRIVATE LIMITED,EC Granted,EC,, 
381,382,7,SIA/JH/MIN/447251/2023,EC/SEIAA/2023-24/3001/2023,KORAMBE STONE BLOCK,HIRALAL SAHU,EC Granted,EC,, 
382,383,8,SIA/JH/MIN/32365/2015,EC/SEIAA/2015-16/1563/2015,"Banspahar Stone Mine
(By M/s Paharia Stone Works)",MS CRYSTAL CONSULTANTS,EC Granted,EC,, 
383,384,9,SIA/JH/MIN/73827/2018,EC/SEIAA/2018-19/2073/2018,SUNDIPUR SAND MINING PROJECT,CRYSTAL CONSULTANTS,EC Granted,EC,, 
384,385,10,SIA/JH/MIN/50684/2016,,Rajesh Kumar Verma,RAJESH KUMAR VERMA,TransferToDEIAA,EC,, 
385,386,1,SIA/JH/MIN/447222/2023,EC/SEIAA/2023-24/3016/2023,M/S Mata Bricks,AWDHESH KUMAR,EC Granted,EC,, 
386,387,2,SIA/JH/MIN/33278/2015,EC/SEIAA/2015-16/1691/2015,"KANADIH STONE MINE
(PROP SANTOSH SANGA)",MS CRYSTAL CONSULTANTS,EC Granted,EC,, 
387,388,3,SIA/JH/IND2/442593/2023,SEIAA/2023-24/2737/2023,SHEONARAIN JAISWAL PVT. LTD. (GRAIN BASED DISTILLERY WITH COGENERATION PLANT),SHEONARAIN JAISWAL PRIVATE LIMITED,EC Granted,EC,, 
388,389,4,SIA/JH/MIN/75798/2018,,"Mahuda sand bed over an area of 7.0 Ha at Vill: Mahuda, Bagmara, Dhanbad, Jharkhand",JHARKHAND STATE MINERAL DEVELOPMENT CORPORATION,Delisted,EC,, 
389,390,5,SIA/JH/MIN/35964/2019,EC/SEIAA/2018-19/2107/2018,Kusumghata River Bed Sand Mine of GUMANI River,JHARKHAND  STATE  MINERAL DEVELOPMENT CORPORATION LTD,EC Granted,EC,, 
390,391,6,SIA/JH/MIN/188595/2020,EC/SEIAA/2020-21/2282/2020,“Nimchua Stone Mine” by M/s Popular Stone Works Prop- Shri Jamirul Islam,M/S POPULAR STONE WORKS,EC Granted,EC,, 
391,392,7,SIA/JH/MIS/119413/2019,EC//SEIAA/2018-19/2216/2019,"Construction (including structural design) of 665 dwelling units in 19 number of G + 6 blocks (19 Blocks with 35 dwelling units each) at Mohanpur, Deoghar under Pradhan Mantri Awas Yojna (urban) (Pack",CRYSTAL CONSULTANTS,EC Granted,EC,, 
392,393,8,SIA/JH/MIS/287714/2022,EC/SEIAA/2022-23/2575/2022,Proposed Residential Cum Commercial Complex “Symphony City”,CHANDAN SINGH,EC Granted,EC,, 
393,394,9,SIA/JH/MIN/288755/2022,EC/SEIAA/2022-23/2695/2023,Pundri Brick Soil Deposit Ms M.S.C. Bricks,MS M S C BRICKS,EC Granted,EC,, 
394,395,10,SIA/JH/MIN/286719/2022,EC/SEIAA/2022-23/2627/2022,TENTOPOSI STONE DEPOSIT OF AAROHI IMPEX & TRADE LINKS (4.50 ACRES),ABHISHEK AGARWAL,EC Granted,EC,, 
395,396,1,SIA/JH/MIS/283348/2022,EC/SEIAA/2022-23/2550/2022,“Proposed Residential Complex Samriddhi Park”,ILIKA ESTATES PRIVATE LIMITED,EC Granted,EC,, 
396,397,2,SIA/JH/MIN/127597/2019,EC/SEIAA/2020-21/2299/2021,Brick Soil Mining For M/s Rama Bricks in Mouza Kudlong,CRYSTAL CONSULTANTS,EC Granted,EC,, 
397,398,3,SIA/JH/MIN/222416/2021,EC/SEIAA/2021-22/2395/2021,Murgadanga Stone Deposit Project,M/S SRI GANESH STONE WORKS,Rejection Letter Granted,EC,, 
398,399,4,SIA/JH/MIN/164206/2020,,NASIM ANSARI STONE MINES,NASIM ANSARI STONE MINES,WithdrawEC,EC,, 
399,400,5,SIA/JH/MIN/208446/2021,EC/SEIAA/2021-22/2337/2021,LABAPARA STONE MINE OF SHRI MADHURENDRA JHA,LABAPARA STONE MINE OF SHRI MADHURENDRA JHA,EC Granted,EC,, 
400,401,6,SIA/JH/MIS/115596/2019,EC/SEIAA/2018-19/2131/2019,"Proposed Rehabilitation & Resettlement Package for HEC Displaced Persons at Site-1, H.E.C. Area, Aani Dhruwa, Ranchi, Jharkhand by Greater Ranchi Development Agency Limited",GREATER RANCHI DEVELOPMENT AGENCY LIMITED,Deferred by SEAC,EC,, 
401,402,7,SIA/JH/MIN/183418/2020,,Keri Quartzite Deposit of M/s Maa Padmawati Enterprises,OVERSEAS MIN-TECH CONSULTANTS,Delisted,EC,, 
402,403,8,SIA/JH/MIS/283149/2022,EC/SEIAA/2022-23/2552/2022,Residential Apartment Project “SG Exotica”,GAUTAM MODI,EC Granted,EC,, 
403,404,10,SIA/JH/INFRA2/415619/2023,EC/SEIAA/2023-24/2601/2023,Residential Housing Complex “Sky Dale”,MORIAS INFRASTRUCUTE PRIVATE LIMITED,Awaiting EC,EC,, 
404,405,1,SIA/JH/MIN/61666/2017,EC/SEIAA/2016-17/2003/2017,MATKU QUARTZITE MINE,SAFE ENVIRONMENT,EC Granted,EC,, 
405,406,2,SIA/JH/MIN/63878/2017,EC/SEIAA/2016-17/2014/2017,"M/s Swastik Traders
Gopalpur Sand Mine",OVERSEAS MIN TECH CONSULTANTS,EC Granted,EC,, 
406,407,3,SIA/JH/MIN/413820/2023,EC/SEIAA/2022-23/2719/2023,Amjhar Stone Deposit,UMESH SAHA,EC Granted,EC,, 
407,408,7,SIA/JH/MIN/42650/2019,EC/SEIAA/2018-19/2218/2019,Sadhwadih Stone Mine (Khata No. 17 & 39) Area 2.79 ha,STONE DEPOSIT OF SADHWADIH BY ASHOK PRASAD AND PARTNER,EC Granted,EC,, 
408,409,8,SIA/JH/MIS/282819/2022,EC/SEIAA/2022-23/2516/2022,"Expansion of Group Housing Project Located at Plot No. 2558,2560,2561,2564,2565,2566,2567,2568,2569,2570,2571 &2572 of Khata No 15, 63, 188",NISITH KESHARI,EC Granted,EC,, 
409,410,1,SIA/JH/MIN/436291/2023,,GASEDAG STONE DEPOSIT,SUMIT JAYSWAL,WithdrawEC,EC,, 
410,411,2,SIA/JH/MIN/448925/2023,EC/SEIAA/2023-24/3052/2023,TUNDAHUTU STONE DEPOSIT,SHAILESH SINGH,EC Granted,EC,, 
411,412,3,SIA/JH/MIN/61685/2017,EC/SEIAA/2016-17/1998/2017,Simariya Stone Mine,M/S PAWANPUTRA STONE WORKS,Deferred by SEAC,EC,, 
412,413,4,SIA/JH/CMIN/411426/2022,EC/SEIAA/2023-24/2992/2023,Expansion of Jarangdih Opencast Coal Mine,CENTRAL COALFIELDS LIMITED,EC Granted,EC,, 
413,414,5,SIA/JH/MIN/429266/2023,EC/SEIAA/2023-24/2833/2023,"Production of 1,26,543 TPA granite gneiss through semi-mechanised opencast mining method with maximum excavation of 1,34,193 TPA spread over 4.46 acres (1.804 ha.) in village Keliadabar, P.S. Pindrajora, district Bokaro, state Jharkhand for M/s Jyoti Minerals",MOHAN JAIN,EC Granted,EC,, 
414,415,6,SIA/JH/MIN/448647/2023,EC/SEIAA/2023-24/3031/2023,555 BRICKS,JITENDRA SINGH,EC Granted,EC,, 
415,416,7,SIA/JH/MIN/34691/2015,,"DUMBO SAND MINE
(PROP ANIL ORAON)",MS CRYSTAL CONSULTANTS,WithdrawEC,EC,, 
416,417,8,SIA/JH/MIN/402787/2022,EC/SEIAA/2023-24/2961/2023,Jhaljamira Stone Block - A,HIRALAL SAHU,EC Granted,EC,, 
417,418,9,SIA/JH/MIN/447428/2023,EC/SEIAA/2023-24/2995/2023,Nari Brick Clay Deposit,UDAY GUPTA,EC Granted,EC,, 
418,419,10,SIA/JH/INFRA2/436878/2023,,Proposed Residential Housing Under Pradhan Mantri Awas Yojna at BHUSUR Site A & B Ranchi Jharkhand. By Jharkhand Urban Infrastructure development Co. Ltd.,JHARKHAND URBAN INFRASTRUCTURE DEVELOPMENT COMPANY LIMITED,Pending at PP due to eds,EC,, 
419,420,1,SIA/JH/MIS/287540/2022,EC/SEIAA/2022-23/2561/2022,“Proposed Multistoried Apartment”,BABITA,EC Granted,EC,, 
420,421,2,SIA/JH/MIN/75880/2018,EC/SEIAA/2018-19/2086/2018,KABRAKALAN SAND MINING PROJECT,CRYSTAL CONSULTANTS,EC Granted,EC,, 
421,422,3,SIA/JH/MIN/32402/2015,EC/SEIAA/2015-16/1561/2015,"Deshpokharia & Amjhor Stone Mine
(M/s Black Stone Works)",MS CRYSTAL CONSULTANTS,EC Granted,EC,, 
422,423,4,SIA/JH/MIN/447311/2023,EC/SEIAA/2023-24/2986/2023,VINEET ENTERPRISES  STONE MINE,VINEET KEJRIWAL,EC Granted,EC,, 
423,424,5,SIA/JH/IND1/448941/2023,EC/SEIAA/2023-24/3057/2023,Tasu Stone Mine,AJAY PATHAK,EC Granted,EC,, 
424,425,6,SIA/JH/CMIN/10903/2014,EC/SEIAA/2014-15/460/2014,Rajhara Opencast Project,HOD (E&F) (ON BEHALF OF PROJECT),EC Granted,EC,, 
425,426,7,SIA/JH/MIN/18088/2014,,Stone mine with crusher,M/S MANDHAN MINERALS CORPORATION,Delisted,EC,, 
426,427,8,SIA/JH/INFRA2/412897/2023,EC/SEIAA/2022-23/2667/2023,"Group Housing Project “Garden Vallley” located at Plot No.- 847, 848, 858, 1089,  Khata No.-77, at village- Hesag, Ward No.- 52, Hatia, P.S.- Jagarnathpur, P.S. No.- 247, District- Ranchi, Jharkhand- 834003 by M/s Vinayak Developers and Associates",VINAYAK DEVELOPERS AND ASSOCIATES,EC Granted,EC,, 
427,428,9,SIA/JH/MIN/427601/2023,EC/SEIAA/2023-24/2820/2023,Temrai Stone Deposit (2.72 ha.),ARUN SINGH,EC Granted,EC,, 
428,429,10,SIA/JH/MIN/61451/2016,,"Kurruchattarpur, Katkaiya & Keradih Sand Mining Project located on Sankh River","KURRUCHATTARPUR, KATKAIYA & KERADIH SAND MINING PROJECT",Delisted,EC,, 
429,430,1,SIA/JH/MIN/404537/2022,EC/SEIAA/2022-23/2702/2023,"Proposed excavation of 2400 CUM brick earth from Bhandaria brick earth mining by manual mining method from Village - Bhandaria , Thana - Ghatsila, Thana no. - 869, District - East Singhbhum, Jharkhand for M/s Ambey Construction, Proprietor - Partha Pratim Shaw",PARTHA SHAW,EC Granted,EC,, 
430,431,2,SIA/JH/INFRA2/419548/2023,EC/SEIAA/2022-23/2772/2023,Residential and Commercial Project,BINOD SINGH,EC Granted,EC,, 
431,432,3,SIA/JH/MIN/425582/2023,EC/SEIAA/2023-24/2454/2023,SURAIDIH STONE MINE,SURAIDIH STONE MINE OF M/S LAXMI GANESH STONE WORKS,EC Granted,EC,, 
432,433,4,SIA/JH/MIN/436057/2023,EC/SEIAA/2023-24/2893/2023,KUSUMDANGA STONE MINE,"KUSUMDANGA STONE MINE OF J.R.L. ENGICON PRIVATE LIMITED , PROPRIETOR- SHRI RAHUL KUMAR SHAH",EC Granted,EC,, 
433,434,5,SIA/JH/MIN/75989/2018,EC/SEIAA/2018-19/2081/2018,JONR SAND MINING PROJECT,CRYSTAL CONSULTANTS,EC Granted,EC,, 
434,435,6,SIA/JH/MIN/428064/2023,EC/SEIAA/2023-24/2819/2023,Jhagrudih Stone Deposit - I (Area 1.210 Hactare),ARVIND PATHAK,EC Granted,EC,, 
435,436,7,SIA/JH/MIN/406875/2022,EC/SEIAA/2022-23/2687/2022,Lakhibad Stone Deposit Project of M/S Varun Singh Sisodia Pvt. Ltd.,VARUN SINGH,EC Granted,EC,, 
436,437,8,SIA/JH/MIN/439971/2023,EC/SEIAA/2023-24/2994/2023,KASHMAR STONE MINE,ASHISH AGARWAL,EC Granted,EC,, 
437,438,9,SIA/JH/MIN/407867/2022,,Sahara Brick Field,SAHARA BRICKS SAHIBGANJ,Pending at PP due to eds,EC,, 
438,439,10,SIA/JH/MIN/432892/2023,EC/SEIAA/2023-24/2868/2023,BHATONDHA STONE MINE,VIKRAM SINGH,EC Granted,EC,, 
439,440,1,SIA/JH/MIN/2582/2013,EC/SEIAA/2013-14/81/2013,Govindpur sand mine,HOD (E&F) (ON BEHALF OF PROJECT),Delisted,EC,, 
440,441,2,SIA/JH/MIN/434351/2023,,BORNA STONE MINE (2.731 Ha.) of Krishna Kumar Saha,KRISHNA SAHA,WithdrawEC,EC,, 
441,442,3,SIA/JH/MIN/432426/2023,EC/SEIAA/2023-24/2850/2023,GASEDAG STONE MINE WITH CRUSHER,TRIDEO STONE MINES,EC Granted,EC,, 
442,443,4,SIA/JH/MIN/35155/2019,EC/SEIAA/2018-19/2214/2019,Mahil Stone Deposit,M/S CLASSIC ENGICON PVT. LTD.,EC Granted,EC,, 
443,444,5,SIA/JH/MIS/190477/2020,EC/SEIAA/2020-21/2291/2020.,Panache 99 Building Complex (Residential Building & Commercial Building),CRYSTAL CONSULTANTS,EC Granted,EC,, 
444,445,6,SIA/JH/MIN/188935/2020,,"Brick Soil Mining For M/s R.P.S. Bricks in Mouza Fatehpur, Area 2.40 Acres",CRYSTAL CONSULTANTS,Delisted,EC,, 
445,446,7,SIA/JH/MIN/43345/2019,EC/SEIAA/2018-19/2182/2019,Bhuska Stone Mine,MAA DURGA STONE WORK BHUSKA STONE MINE,EC Granted,EC,, 
446,447,8,SIA/JH/MIN/436863/2023,EC/SEIAA/2023-24/2888/2023,NAWADA & PURNADIH STONE MINE,SANNIDHYA SINGH,EC Granted,EC,, 
447,448,9,SIA/JH/INFRA2/439945/2023,EC/SEIAA/2023-24/2905/2023,Proposed Group Housing Residential Project Green Ville Phase II,SANJEEV BAZAZ,EC Granted,EC,, 
448,449,10,SIA/JH/MIN/33516/2015,EC/SEIAA/2015-16/1757/2015,"DORMA STONE MINE
(PROP SHRI DHARMENDRA BHAGAT)",MS CRYSTAL CONSULTANTS,EC Granted,EC,, 
449,450,5,SIA/JH/MIN/407745/2022,EC/SEIAA/2022-23/2553/2022,Sundarpahari Stone Deposit,MD ALI,EC Granted,EC,, 
450,451,6,SIA/JH/MIN/445495/2023,,RANO STONE MINE,OM PRAKASH,Under examination of SEIAA,EC,, 
451,452,7,SIA/JH/NCP/74878/2018,EC/SEIAA/2078-19/2150/2019,"Construction of 500 bedded Government Hospital,
Hazaribagh, Jharkhand",JHARKHAND STATE BUILDING CONSTRUCTION CORPORATION LIMITED,Delisted,EC,, 
452,453,8,SIA/JH/MIN/50697/2016,,Sunil Kumar Kejriwal,SUNIL KMAR KEJRIWAL,TransferToDEIAA,EC,, 
453,454,9,SIA/JH/MIN/446600/2023,EC/SEIAA/2023-24/2947/2023,"Proposed for mining of Brick Clay in Kulangkeri Brick Earth Deposit over an area of 2.00 Acres (0.8097 ha.), at Khata No. 48; Plot No. 1275 (P) at Village -Kulangkeri, P.S – Sisai (No.- 40), District – Gumla, Jharkhand for M/s Ekta Bricks",RITESH LAL,EC Granted,EC,, 
454,455,10,SIA/JH/MIN/32500/2015,EC/SEIAA/2015-16/1581/2015,SIRMA SAND GHAT,MA TARNI NATURAL RESOURCES PVT LTD,EC Granted,EC,, 
455,456,1,SIA/JH/MIS/30851/2016,EC/SEIAA/2018-19/2166/2019,"Proposed Common Biomedical Waste Treatment Facility at Plot no. 955, Khata no. 34, Village Pochra, Taluka Mandu, District Ramgarh, Jharkhand.",NILAWARS WATERGRACE WASTE MANAGEMENT PRIVATE LIMITED,EC Granted,EC,, 
456,457,2,SIA/JH/MIN/433291/2023,EC/SEIAA2023-24/2858/2023,Lakrahi Stone Deposit of Sahid Ali,RANDHIR PATHAK,EC Granted,EC,, 
457,458,3,SIA/JH/MIN/447080/2023,EC/SEIAA/2023-24/2959/2023,"Proposed mining of Brick Clay (Earth) in Longa Brick Earth deposit over an area of 1.15 Acres (0.465 Ha.), at Khata No. 25; Plot No. 1280 (P) at Village–Longa, Thana–Bharno, Thana No. – 95, District – Gumla, Jharkhand by M/s Mariya Enterprises",MAHBOOB ANSARI,EC Granted,EC,, 
458,459,4,SIA/JH/MIN/448796/2023,EC/SEIAA/2023-24/3045/2023,"Proposed mining of Brick Clay (Earth) from Jhargaon Brick Clay Deposit over an area of 2.69 Acres (1.088 Ha.), at Khata No. 20; Plot No. 137 & 138 at Mouza–Jhargaon, Thana–Gumla, Thana No. – 34, District – Gumla, Jharkhand for M/s Ruby Bricks",MD ALAM,EC Granted,EC,, 
459,460,5,SIA/JH/MIN/422497/2023,EC/SEIAA/2022-23/2780/2023,SAHARPUR STONE MINE,SAHARPUR STONE MINE OF M/S JAI MAA TARA STONE PRODUCT,EC Granted,EC,, 
460,461,6,SIA/JH/MIN/448786/2023,EC/SEIAA/2023-24/3033/2023,"Proposed for mining of Brick Clay (Earth) over an area of 1.50 Acres (0.607 Ha.), at Khata No. 43; Plot No. 1088 (P) at Mouza– Kotamati, Thana- Ghaghra, P.O. - Nawdiha,, District – Gumla, Jharkhand for M/s Ajay Bricks",AJAY SAHU,EC Granted,EC,, 
461,462,7,SIA/JH/MIN/433134/2023,EC/SEIAA/2023-24/2871/2023,BHALSUMBHIYA STONE MINE,VIKRAM SINGH,EC Granted,EC,, 
462,463,8,SIA/JH/MIN/62454/2017,EC/SEIAA/2017-18/2043/2017,"Sand Mining Project at Moradih, Loyadih & Polkera Balu Ghat on Barakar River of District- Dhanbad  of State- Jharkhand",S G PRO LTD,Rejection Letter Granted,EC,, 
463,464,1,SIA/JH/MIN/221660/2021,EC/SEIAA/2021-22/2389/2021,GOKULPUR STONE MINE OF M/S UNIQUE STONE WORKS,GOKULPUR STONE MINE OF M/S UNIQUE STONE WORKS,EC Granted,EC,, 
464,465,4,SIA/JH/MIN/38282/2019,EC/SEIAA/2018-19/2165/2019,Karmatand Stone Deposit,KARMATAND STONE DEPOSIT,EC Granted,EC,, 
465,466,5,SIA/JH/MIN/38548/2019,EC/SEIAA/2018-19/2140/2018,MANDRAMO STONE MINE,MS BABA STONE,EC Granted,EC,, 
466,467,6,SIA/JH/MIN/237815/2021,EC/SEIAA/2021-22/2486/2021,Barabanki Bricks Clay Mining - M/s Minu Bricks,M/S MINU BRICKS,EC Granted,EC,, 
467,468,7,SIA/JH/MIS/288462/2022,,"62, Circular Road Complex",FEACON CONST  IND PRIVATE LIMITED,Pending at PP due to eds,EC,, 
468,469,1,SIA/JH/MIN/429994/2023,EC/SEIAA2023-24/2857/2023,Laharjori Stone Deposit (1.20 ha.),SHATRUGHAN MANDAL,EC Granted,EC,, 
469,470,2,SIA/JH/MIN/436357/2023,EC/SEIAA/2023-24/2889/2023,HOSIL STONE MINE,MUKESH KUMAR,EC Granted,EC,, 
470,471,3,SIA/JH/MIN/32829/2015,EC/SEIAA/2015-16/1625/2015,"OLMUNDA SAND MINE
(PROP. SHAMIM KHAN)",MS CRYSTAL CONSULTANTS,EC Granted,EC,, 
471,472,4,SIA/JH/MIN/402564/2022,EC/SEIAA/2022-23/2653/2022,"Proposed excavation of 90000 TPA Stone from Singhpur Stone Deposit over mine lease area of 4.24 Acres(1.715 Ha.) through semi-mechanized opencast mining method located in mouza-Singhpur, Thana-Nagri, District-Ranchi, State-Jharkhand for M/s Maa Mundeshwari Stone Mines (Proprietor- Smt. Neelam Singh)",SURENDRA PRASAD,EC Granted,EC,, 
472,473,5,SIA/JH/MIN/68175/2017,,Kashinathpur Stone Mine (23.66 Acres/ 9.57 Ha),MS HILLS STONE WORKS,Delisted,EC,, 
473,474,6,SIA/JH/MIN/79087/2018,,"PAHARPUR SARKAND RIVER SAND MINES, VILL. PAHARPUR SARKAND, MOUZA - 632 P.S. DEOGHAR, DIST: DEOGHAR, JHARKHAND 
LEASE AREA OF 5.25 HA",JHARKHAND STATE MINERAL DEVELOPMENT CORPORATION,WithdrawEC,EC,, 
474,475,7,SIA/JH/INFRA2/436497/2023,EC/SEIAA/2023-24/2877/2023,"Proposed Residential Complex “Lalchand Eco Heights” at Plot No.1047, Khata No.-15, Gram-Katument, Paragana- Champa, District- Hazaribagh, Thana No.- 157, Police Station- Hazaribagh, Jharkhand by M/s Samriddhi Infraworks Pvt. Ltd.",SAMRIDDHI INFRAWORKS PRIVATE LIMITED,EC Granted,EC,, 
475,476,8,SIA/JH/MIN/417666/2023,EC/SEIAA/2023-24/2991/2023,Bhursa & Lakhipur Stone Mine,BINAY MANDAL,EC Granted,EC,, 
476,477,10,SIA/JH/MIN/62008/2017,EC/SEIAA/2017-18/1990/2017,"M/S ASHIRVAD STONE WORKS
(Partner: Sri Dina Nath Singh & Others)",MS CRYSTAL CONSULTANTS,EC Granted,EC,, 
477,478,2,SIA/JH/MIN/45121/2019,EC/SEIAA/2018-19/2250/2019,Brick Soil Mining For M/s JKB Bricks (Minor Mineral),CRYSTAL CONSULTANTS,EC Granted,EC,, 
478,479,5,SIA/JH/MIN/161902/2020,,Paharpur Stone Mine,MANOJ KUMAR MAHATO,WithdrawEC,EC,, 
