State_Name,Assembly_No,Constituency_No,Year,month,DelimID,Poll_No,Position,Candidate,Sex,Party,Votes,Age,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,District_Name,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type
Haryana,13,2,2019,10,4,0,1,Gian Chand Gupta,M,BJP,61537,71,GEN,125999,210149,PANCHKULA,GEN,PANCHKULA,AMBALA DIVISION,14,59.96,48.84,no,5633,4.47,2.27,AEHR10690,National Party,1605,TRUE,3,BJP,1605,PANCHKULA,TRUE,TRUE,2,FALSE,TRUE,TRUE,12th Pass,Business,,,,State Assembly Election (AE)
Haryana,13,2,2019,10,4,0,2,Chander Mohan,M,INC,55904,54,GEN,125999,210149,PANCHKULA,GEN,PANCHKULA,AMBALA DIVISION,14,59.96,44.37,no,53562,42.51,2.27,AEHR100365,National Party,3482,TRUE,6,HJCBL,3185,NALWA,FALSE,FALSE,4,TRUE,FALSE,TRUE,Graduate,Politics,"Ex MLA, Ex Minister",,,State Assembly Election (AE)
Haryana,13,2,2019,10,4,0,3,Karundeep Chaudhary,M,INLD,2342,29,GEN,125999,210149,PANCHKULA,GEN,PANCHKULA,AMBALA DIVISION,14,59.96,1.86,yes,1147,0.91,2.27,AEHR300905,State-based Party,3863,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Haryana,13,2,2019,10,4,0,4,NOTA,,NOTA,1195,,,125999,210149,PANCHKULA,GEN,PANCHKULA,AMBALA DIVISION,14,59.96,0.95,,140,0.11,2.27,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Haryana,13,2,2019,10,4,0,5,Roshan Lal Kocher,M,BSP,1055,68,GEN,125999,210149,PANCHKULA,GEN,PANCHKULA,AMBALA DIVISION,14,59.96,0.84,yes,96,0.08,2.27,AEHR301640,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Former Government,Ex Govt Employee,Social Work,,State Assembly Election (AE)
Haryana,13,2,2019,10,4,0,6,Yogeshwar Sharma,M,AAAP,959,43,GEN,125999,210149,PANCHKULA,GEN,PANCHKULA,AMBALA DIVISION,14,59.96,0.76,yes,194,0.15,2.27,AEHR302080,State-based Party (Other State),13,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Politics,Party Worker,Social Work,,State Assembly Election (AE)
Haryana,13,2,2019,10,4,0,7,Manoj Kumar,M,RtrJP,765,38,GEN,125999,210149,PANCHKULA,GEN,PANCHKULA,AMBALA DIVISION,14,59.96,0.61,yes,88,0.07,2.27,AEHR301097,Local Party,6594,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Former Government,Ex Military,,,State Assembly Election (AE)
Haryana,13,2,2019,10,4,0,8,Ajay Gautam,M,JNJP,677,46,GEN,125999,210149,PANCHKULA,GEN,PANCHKULA,AMBALA DIVISION,14,59.96,0.54,yes,207,0.16,2.27,AEHR300144,Local Party,18457,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,,,State Assembly Election (AE)
Haryana,13,2,2019,10,4,0,9,Madhu Anand,F,SWARAJ,470,70,GEN,125999,210149,PANCHKULA,GEN,PANCHKULA,AMBALA DIVISION,14,59.96,0.37,yes,120,0.1,2.27,AEHR301028,Local Party,8172,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Small Business or Self-employed,Self-employed,,,State Assembly Election (AE)
Haryana,13,2,2019,10,4,0,10,Sunita,F,IND,350,36,GEN,125999,210149,PANCHKULA,GEN,PANCHKULA,AMBALA DIVISION,14,59.96,0.28,yes,41,0.03,2.27,AEHR301881,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Education,Aanganwadi,,,State Assembly Election (AE)
Haryana,13,2,2019,10,4,0,11,Mukhtiar Singh,M,IND,309,79,GEN,125999,210149,PANCHKULA,GEN,PANCHKULA,AMBALA DIVISION,14,59.96,0.25,yes,134,0.11,2.27,AEHR301168,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Former Government,Ex Govt Employee,,,State Assembly Election (AE)
Haryana,13,2,2019,10,4,0,12,Prem Lata Jindal,F,IND,175,75,GEN,125999,210149,PANCHKULA,GEN,PANCHKULA,AMBALA DIVISION,14,59.96,0.14,yes,79,0.06,2.27,AEHR301365,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Politics,Party Worker,Social Work,,State Assembly Election (AE)
Haryana,13,2,2019,10,4,0,13,Suresh Kumar,M,SHPP,96,54,SC,125999,210149,PANCHKULA,GEN,PANCHKULA,AMBALA DIVISION,14,59.96,0.08,yes,9,0.01,2.27,AEHR301910,Local Party,24551,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Small Business or Self-employed,Self-employed,,,State Assembly Election (AE)
Haryana,13,2,2019,10,4,0,14,Gurtej Singh ( Bhola),M,IND,87,44,GEN,125999,210149,PANCHKULA,GEN,PANCHKULA,AMBALA DIVISION,14,59.96,0.07,yes,9,0.01,2.27,AEHR300672,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Politics,Party Worker,Social Work,,State Assembly Election (AE)
Haryana,13,2,2019,10,4,0,15,Rahul Kumar Sharma,M,JanSP,78,25,GEN,125999,210149,PANCHKULA,GEN,PANCHKULA,AMBALA DIVISION,14,59.96,0.06,yes,0,0,2.27,AEHR301406,Local Party,4541,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Unemployed,,,,State Assembly Election (AE)
Haryana,13,3,2019,10,4,0,1,SHALLEY,F,INC,53470,53,GEN,135172,182142,NARAINGARH,GEN,AMBALA,AMBALA DIVISION,12,74.21,39.56,no,20600,15.24,4,AEHR301765,National Party,3482,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,8th Pass,Other,Household,,,State Assembly Election (AE)
Haryana,13,3,2019,10,4,0,2,SURENDER SINGH,M,BJP,32870,54,GEN,135172,182142,NARAINGARH,GEN,AMBALA,AMBALA DIVISION,12,74.21,24.32,no,14117,10.44,4,AEHR301898,National Party,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,State Assembly Election (AE)
Haryana,13,3,2019,10,4,0,3,Ram Singh Dhillon,M,JNJP,18753,66,GEN,135172,182142,NARAINGARH,GEN,AMBALA,AMBALA DIVISION,12,74.21,13.87,yes,3299,2.44,4,AEHR3039,Local Party,18457,TRUE,4,INLD,3863,NARAINGARH,TRUE,FALSE,0,TRUE,FALSE,FALSE,Graduate,Agriculture,,,,State Assembly Election (AE)
Haryana,13,3,2019,10,4,0,4,GULSHAN KUMAR,M,LTSP,15454,38,GEN,135172,182142,NARAINGARH,GEN,AMBALA,AMBALA DIVISION,12,74.21,11.43,yes,7528,5.57,4,AEHR300626,Local Party,24516,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,Agriculture,,State Assembly Election (AE)
Haryana,13,3,2019,10,4,0,5,MADAN PAL,M,BSP,7926,62,GEN,135172,182142,NARAINGARH,GEN,AMBALA,AMBALA DIVISION,12,74.21,5.86,yes,5684,4.21,4,AEHR10701,State-based Party (Other State),16651,TRUE,2,IND,10809,NARAINGARH,TRUE,FALSE,0,FALSE,FALSE,FALSE,8th Pass,Agriculture,,,,State Assembly Election (AE)
Haryana,13,3,2019,10,4,0,6,Jagmal Singh Rolloyo,M,INLD,2242,61,GEN,135172,182142,NARAINGARH,GEN,AMBALA,AMBALA DIVISION,12,74.21,1.66,yes,39,0.03,4,AEHR11925,State-based Party,3863,TRUE,2,INLD,3863,NARAINGARH,TRUE,TRUE,0,FALSE,FALSE,TRUE,8th Pass,Agriculture,,,,State Assembly Election (AE)
Haryana,13,3,2019,10,4,0,7,GURPAL SINGH,M,IND,2203,50,GEN,135172,182142,NARAINGARH,GEN,AMBALA,AMBALA DIVISION,12,74.21,1.63,yes,1586,1.17,4,AEHR300667,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,State Assembly Election (AE)
Haryana,13,3,2019,10,4,0,8,MAHENDER SINGH,M,IND,617,39,GEN,135172,182142,NARAINGARH,GEN,AMBALA,AMBALA DIVISION,12,74.21,0.46,yes,109,0.08,4,AEHR301041,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Haryana,13,3,2019,10,4,0,9,NOTA,,NOTA,508,,,135172,182142,NARAINGARH,GEN,AMBALA,AMBALA DIVISION,12,74.21,0.38,,94,0.07,4,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Haryana,13,3,2019,10,4,0,10,VED RAJ,M,IND,414,59,SC,135172,182142,NARAINGARH,GEN,AMBALA,AMBALA DIVISION,12,74.21,0.31,yes,159,0.12,4,AEHR302010,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Former Government,Ex Govt Employee,,,State Assembly Election (AE)
Haryana,13,3,2019,10,4,0,11,SURESH KUMAR PUNIA,M,AIFB,255,46,GEN,135172,182142,NARAINGARH,GEN,AMBALA,AMBALA DIVISION,12,74.21,0.19,yes,12,0.01,4,AEHR301914,State-based Party (Other State),3040,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Haryana,13,3,2019,10,4,0,12,LAKHVINDER SINGH,M,BAHUMP,243,25,GEN,135172,182142,NARAINGARH,GEN,AMBALA,AMBALA DIVISION,12,74.21,0.18,yes,26,0.02,4,AEHR301000,Local Party,1060,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Haryana,13,3,2019,10,4,0,13,SHARVAN KUMAR,M,IND,217,50,GEN,135172,182142,NARAINGARH,GEN,AMBALA,AMBALA DIVISION,12,74.21,0.16,yes,0,0,4,AEHR301783,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Haryana,13,4,2019,10,4,0,1,ANIL VIJ,M,BJP,64571,66,GEN,121735,196870,AMBALA CANTT.,GEN,AMBALA,AMBALA DIVISION,6,61.84,53.04,no,20165,16.56,2.44,AEHR8784,National Party,1605,TRUE,5,BJP,1605,AMBALA CANTT.,TRUE,TRUE,4,FALSE,TRUE,TRUE,Graduate,Politics,MLA,,,State Assembly Election (AE)
Haryana,13,4,2019,10,4,0,2,CHITRA SARWARA,F,IND,44406,44,GEN,121735,196870,AMBALA CANTT.,GEN,AMBALA,AMBALA DIVISION,6,61.84,36.48,no,35872,29.47,2.44,AEHR300443,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Former Government,Ex Govt Employee,,,State Assembly Election (AE)
Haryana,13,4,2019,10,4,0,3,Venu Singla,F,INC,8534,46,GEN,121735,196870,AMBALA CANTT.,GEN,AMBALA,AMBALA DIVISION,6,61.84,7.01,yes,6596,5.42,2.44,AEHR302015,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Business,Industrialist,,,State Assembly Election (AE)
Haryana,13,4,2019,10,4,0,4,RAJESH KUMAR,M,BSP,1938,35,SC,121735,196870,AMBALA CANTT.,GEN,AMBALA,AMBALA DIVISION,6,61.84,1.59,yes,925,0.76,2.44,AEHR301452,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Labourer or Daily Wage,Taxi Driver,,,State Assembly Election (AE)
Haryana,13,4,2019,10,4,0,5,NOTA,,NOTA,1013,,,121735,196870,AMBALA CANTT.,GEN,AMBALA,AMBALA DIVISION,6,61.84,0.83,,372,0.31,2.44,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Haryana,13,4,2019,10,4,0,6,SHAILENDAR KUMAR,M,LTSP,641,33,GEN,121735,196870,AMBALA CANTT.,GEN,AMBALA,AMBALA DIVISION,6,61.84,0.53,yes,9,0.01,2.44,AEHR301759,Local Party,24516,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Education,School Teacher,Social Work,,State Assembly Election (AE)
Haryana,13,4,2019,10,4,0,7,LAkhbir Singh Alias Latika,F,BJSAP,632,38,GEN,121735,196870,AMBALA CANTT.,GEN,AMBALA,AMBALA DIVISION,6,61.84,0.52,yes,0,0,2.44,AEHR300998,Local Party,18782,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Liberal Profession or Professional,Actor,,,State Assembly Election (AE)
Haryana,13,5,2019,10,4,0,1,Aseem Goel Naneola,M,BJP,64896,39,GEN,153772,254168,AMBALA CITY,GEN,AMBALA,AMBALA DIVISION,10,60.5,42.2,no,8952,5.82,3.03,AEHR11947,National Party,1605,TRUE,2,BJP,1605,AMBALA CITY,TRUE,TRUE,2,FALSE,TRUE,TRUE,Graduate,Salaried Work or Employed,,Politics,MLA,State Assembly Election (AE)
Haryana,13,5,2019,10,4,0,2,Nirmal Singh Mohra,M,IND,55944,66,GEN,153772,254168,AMBALA CITY,GEN,AMBALA,AMBALA DIVISION,10,60.5,36.38,no,35853,23.32,3.03,AEHR301248,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Agriculture,,,,State Assembly Election (AE)
Haryana,13,5,2019,10,4,0,3,Jasbir Mallour,M,INC,20091,53,GEN,153772,254168,AMBALA CITY,GEN,AMBALA,AMBALA DIVISION,10,60.5,13.07,yes,14380,9.35,3.03,AEHR6378,National Party,3482,TRUE,4,INLD,3863,NAGGAL,FALSE,FALSE,1,TRUE,FALSE,FALSE,12th Pass,Business,,,,State Assembly Election (AE)
Haryana,13,5,2019,10,4,0,4,Harpal Singh Kamboj,M,JNJP,5711,49,GEN,153772,254168,AMBALA CITY,GEN,AMBALA,AMBALA DIVISION,10,60.5,3.71,yes,2821,1.83,3.03,AEHR300730,Local Party,18457,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,,,State Assembly Election (AE)
Haryana,13,5,2019,10,4,0,5,Ravinder Singh,M,BSP,2890,58,GEN,153772,254168,AMBALA CITY,GEN,AMBALA,AMBALA DIVISION,10,60.5,1.88,yes,1406,0.91,3.03,AEHR301626,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Former Government,Ex Govt Employee,,,State Assembly Election (AE)
Haryana,13,5,2019,10,4,0,6,NOTA,,NOTA,1484,,,153772,254168,AMBALA CITY,GEN,AMBALA,AMBALA DIVISION,10,60.5,0.97,,616,0.4,3.03,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Haryana,13,5,2019,10,4,0,7,ANSHUL KUMAR AGGARWAL,M,AAAP,868,28,GEN,153772,254168,AMBALA CITY,GEN,AMBALA,AMBALA DIVISION,10,60.5,0.56,yes,283,0.18,3.03,AEHR300212,State-based Party (Other State),13,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Haryana,13,5,2019,10,4,0,8,SHARAN PAL SACHDEVA,M,LTSP,585,58,GEN,153772,254168,AMBALA CITY,GEN,AMBALA,AMBALA DIVISION,10,60.5,0.38,yes,38,0.02,3.03,AEHR301781,Local Party,24516,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Former Government,Ex Govt Employee,,,State Assembly Election (AE)
Haryana,13,5,2019,10,4,0,9,Nirmal Singh,M,IND,547,54,SC,153772,254168,AMBALA CITY,GEN,AMBALA,AMBALA DIVISION,10,60.5,0.36,yes,82,0.05,3.03,AEHR301245,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Haryana,13,5,2019,10,4,0,10,YOGESH KUMAR,M,IND,465,32,GEN,153772,254168,AMBALA CITY,GEN,AMBALA,AMBALA DIVISION,10,60.5,0.3,yes,174,0.11,3.03,AEHR302076,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,Real Estate or Builder or Developer or Construction,Salaried Work or Employed,Accountant,State Assembly Election (AE)
Haryana,13,5,2019,10,4,0,11,RAJESH PAHUJA,M,IND,291,48,GEN,153772,254168,AMBALA CITY,GEN,AMBALA,AMBALA DIVISION,10,60.5,0.19,yes,0,0,3.03,AEHR301456,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Small Business or Self-employed,Self-employed,,,State Assembly Election (AE)
Haryana,13,6,2019,10,4,0,1,Varun Chaudhary,M,INC,67051,39,SC,153783,213888,MULANA,SC,AMBALA,AMBALA DIVISION,8,71.9,43.6,no,1688,1.1,2.7,AEHR11962,National Party,3482,TRUE,2,INC,3482,MULANA,FALSE,TRUE,1,FALSE,FALSE,TRUE,Graduate Professional,Business,"Petrol Pumps, Agricultural Business",,,State Assembly Election (AE)
Haryana,13,6,2019,10,4,0,2,Rajbir Singh,M,BJP,65363,52,SC,153783,213888,MULANA,SC,AMBALA,AMBALA DIVISION,8,71.9,42.5,no,54912,35.71,2.7,AEHR10726,National Party,1605,TRUE,3,INLD,3863,MULANA,FALSE,FALSE,1,TRUE,FALSE,TRUE,10th Pass,Business,,,,State Assembly Election (AE)
Haryana,13,6,2019,10,4,0,3,Krishan Dass,M,BSP,10451,60,SC,153783,213888,MULANA,SC,AMBALA,AMBALA DIVISION,8,71.9,6.8,yes,5661,3.68,2.7,AEHR300955,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Others,Former Government,Ex Govt Employee,,,State Assembly Election (AE)
Haryana,13,6,2019,10,4,0,4,Amar Nath,M,JNJP,4790,63,SC,153783,213888,MULANA,SC,AMBALA,AMBALA DIVISION,8,71.9,3.11,yes,311,0.2,2.7,AEHR300159,Local Party,18457,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Retired or Pension,Retired or Pension,,,State Assembly Election (AE)
Haryana,13,6,2019,10,4,0,5,Daya Rani,F,INLD,4479,41,SC,153783,213888,MULANA,SC,AMBALA,AMBALA DIVISION,8,71.9,2.91,yes,3898,2.53,2.7,AEHR300498,State-based Party,3863,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,Household,,,State Assembly Election (AE)
Haryana,13,6,2019,10,4,0,6,NOTA,,NOTA,581,,,153783,213888,MULANA,SC,AMBALA,AMBALA DIVISION,8,71.9,0.38,,95,0.06,2.7,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Haryana,13,6,2019,10,4,0,7,Anil Kumar,M,IND,486,39,SC,153783,213888,MULANA,SC,AMBALA,AMBALA DIVISION,8,71.9,0.32,yes,109,0.07,2.7,AEHR300198,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Agriculture,,,,State Assembly Election (AE)
Haryana,13,6,2019,10,4,0,8,Mewa Dass,M,IND,377,63,SC,153783,213888,MULANA,SC,AMBALA,AMBALA DIVISION,8,71.9,0.25,yes,172,0.11,2.7,AEHR301118,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Social Work,,,,State Assembly Election (AE)
Haryana,13,6,2019,10,4,0,9,Suraj Bhan,M,IND,205,62,SC,153783,213888,MULANA,SC,AMBALA,AMBALA DIVISION,8,71.9,0.13,yes,0,0,2.7,AEHR301886,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Retired or Pension,,,,State Assembly Election (AE)
Haryana,13,7,2019,10,4,0,1,RENU BALA,F,INC,65806,39,SC,164482,212428,SADHAURA,SC,YAMUNANAGAR,AMBALA DIVISION,16,77.43,40.01,no,17020,10.35,3.57,AEHR301629,National Party,3482,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,12th Pass,Business,,,,State Assembly Election (AE)
Haryana,13,7,2019,10,4,0,2,BALWANT SINGH,M,BJP,48786,69,SC,164482,212428,SADHAURA,SC,YAMUNANAGAR,AMBALA DIVISION,16,77.43,29.66,no,22912,13.93,3.57,AEHR8738,National Party,1605,TRUE,5,BJP,1605,SADHAURA,FALSE,TRUE,3,FALSE,TRUE,TRUE,Graduate,Business,,Agriculture,,State Assembly Election (AE)
Haryana,13,7,2019,10,4,0,3,SAHI RAM,M,BSP,25874,56,SC,164482,212428,SADHAURA,SC,YAMUNANAGAR,AMBALA DIVISION,16,77.43,15.73,yes,10914,6.64,3.57,AEHR301651,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,State Assembly Election (AE)
Haryana,13,7,2019,10,4,0,4,Dr. KUSUM Sherwal,F,JNJP,14960,48,SC,164482,212428,SADHAURA,SC,YAMUNANAGAR,AMBALA DIVISION,16,77.43,9.1,yes,12080,7.34,3.57,AEHR300582,Local Party,18457,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Doctorate,Business,,,,State Assembly Election (AE)
Haryana,13,7,2019,10,4,0,5,NATHI RAM Khera,M,LTSP,2880,36,SC,164482,212428,SADHAURA,SC,YAMUNANAGAR,AMBALA DIVISION,16,77.43,1.75,yes,1595,0.97,3.57,AEHR301225,Local Party,24516,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,,,,State Assembly Election (AE)
Haryana,13,7,2019,10,4,0,6,SUSHMA DEVI,F,INLD,1285,33,SC,164482,212428,SADHAURA,SC,YAMUNANAGAR,AMBALA DIVISION,16,77.43,0.78,yes,337,0.2,3.57,AEHR301945,State-based Party,3863,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Social Work,,,,State Assembly Election (AE)
Haryana,13,7,2019,10,4,0,7,ARUN KUMAR,M,CPI,948,46,SC,164482,212428,SADHAURA,SC,YAMUNANAGAR,AMBALA DIVISION,16,77.43,0.58,yes,395,0.24,3.57,AEHR9711,State-based Party (Other State),2444,TRUE,4,CPI,2444,SADHAURA,FALSE,TRUE,0,FALSE,FALSE,TRUE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Haryana,13,7,2019,10,4,0,8,RANJEET SINGH,M,ZKP,553,38,SC,164482,212428,SADHAURA,SC,YAMUNANAGAR,AMBALA DIVISION,16,77.43,0.34,yes,18,0.01,3.57,AEHR301590,Local Party,24565,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Business,Real Estate or Builder or Developer or Construction,,,State Assembly Election (AE)
